loan_fact_id|date_id|loan_id|account_id|location_id|currency_id|loan_amount|loan_status
21839|175|21|31|18|1|334899.32|Pending
82293|207|39|63|16|2|55582.68|Rejected
98913|1582|33|56|23|2|351689.71|Approved
5389|1527|1|5|30|1|208238.26|Pending
72487|144|36|36|9|1|103954.47|Pending
62461|1234|5|17|32|2|426742.27|Rejected
16356|1256|6|35|41|2|381964.18|Approved
18646|839|26|30|36|2|121181.79|Pending
4581|111|46|62|12|1|245178.32|Rejected
78355|1036|34|1|6|3|497897.46|Rejected
41148|1589|47|65|26|1|486878.76|Approved
47556|1179|49|23|33|2|312444.87|Pending
71341|161|6|82|10|3|339022.91|Approved
51029|828|8|48|38|3|161198.25|Pending
71564|1132|1|96|45|3|329156.3|Pending
21039|713|9|93|21|3|466194.71|Rejected
80176|769|18|53|11|2|342475.25|Pending
55148|1016|44|41|45|2|257911.16|Pending
46326|703|1|96|2|3|117626.41|Rejected
85024|1455|1|43|7|2|100999.95|Rejected
42542|801|47|34|29|2|387748.69|Approved
7425|333|38|44|11|1|80827.75|Rejected
46114|1258|21|97|1|2|404939.95|Approved
62753|802|49|19|26|1|295168.36|Pending
99190|1270|32|92|10|3|386281.34|Approved
99965|631|2|82|42|2|445909.01|Approved
3582|1596|2|68|21|2|332101.18|Approved
31882|110|11|39|17|1|486156.37|Approved
36956|716|36|47|39|2|47331.0|Pending
88770|1628|37|11|19|1|213598.75|Approved
77791|248|44|39|35|1|143078.27|Rejected
83043|194|12|60|7|2|183700.33|Rejected
95|35|38|28|47|2|363677.19|Approved
58032|232|39|25|19|3|166388.36|Pending
47715|1269|34|52|21|2|107728.04|Pending
23763|1121|49|12|41|2|427402.25|Pending
15170|57|24|95|36|3|81874.26|Pending
66274|288|27|79|44|1|446410.75|Pending
530|1644|36|15|19|2|490118.58|Rejected
18729|1008|49|65|6|1|235022.65|Approved
73170|280|33|54|47|3|394090.98|Approved
49614|945|46|3|46|1|27710.68|Rejected
97159|418|38|86|46|1|358035.84|Pending
8048|1277|24|62|37|2|137437.18|Pending
30852|1576|8|14|19|2|325910.54|Pending
93581|1420|38|53|26|2|497305.71|Pending
12060|636|24|18|37|2|488960.97|Approved
34955|44|33|57|12|1|164452.05|Approved
3454|36|50|32|27|2|210551.69|Rejected
18080|534|7|28|27|2|243143.23|Pending
74265|933|14|96|5|2|323473.25|Approved
52205|38|11|71|45|1|32082.76|Rejected
55991|293|36|77|26|3|58975.43|Rejected
67017|1172|36|71|14|1|283663.61|Approved
52815|1227|18|9|28|3|181739.21|Rejected
31086|1410|24|82|13|1|160110.92|Pending
76862|487|22|84|23|2|128598.99|Rejected
7318|938|3|86|18|2|245830.05|Pending
74331|316|1|76|5|3|322904.41|Pending
55016|1270|45|62|43|2|269413.26|Rejected
27134|351|31|31|45|3|499323.53|Approved
3096|904|25|97|24|3|104974.48|Rejected
96482|831|19|33|18|2|101333.49|Rejected
34659|866|10|32|4|3|274345.15|Pending
54260|1719|35|89|43|2|96321.18|Rejected
36132|1336|16|74|48|3|486125.25|Approved
46808|1637|47|99|44|2|422831.98|Pending
71954|872|32|55|23|1|301202.35|Rejected
31530|475|48|60|39|3|152748.64|Approved
57253|569|22|11|31|2|303278.76|Pending
2872|994|3|49|10|3|184019.94|Rejected
46995|18|39|75|42|2|231531.93|Rejected
42776|1406|46|23|29|3|216856.49|Rejected
30056|1213|28|61|22|1|475790.39|Pending
74943|1226|21|18|25|2|244940.6|Pending
4052|1452|14|79|4|2|461811.71|Pending
23983|143|46|91|50|2|137428.04|Rejected
70116|244|33|17|32|1|209653.76|Approved
59494|627|45|23|30|2|376804.72|Rejected
39148|1352|31|93|39|1|24722.81|Approved
4097|917|40|27|10|2|375112.13|Rejected
24725|62|46|3|15|3|461358.21|Pending
67278|361|21|45|18|3|262321.16|Approved
96186|1108|25|90|38|3|258722.15|Rejected
45753|1592|41|63|28|2|189484.09|Rejected
52383|1139|11|88|10|3|286802.97|Rejected
25115|309|37|71|32|2|499746.21|Approved
79228|283|12|55|49|3|211252.56|Approved
47481|502|5|87|45|3|181712.51|Rejected
77907|496|36|96|34|2|322693.37|Pending
22171|859|45|1|46|3|44485.67|Rejected
88492|908|28|42|12|3|292120.07|Pending
89503|1056|15|66|42|1|474621.16|Pending
95333|787|10|11|10|2|145536.65|Rejected
46758|1291|27|64|12|1|462723.45|Rejected
36867|84|10|1|45|1|165447.06|Approved
81154|965|8|9|22|2|379723.97|Rejected
71457|166|8|50|38|1|260303.02|Rejected
6|1656|39|65|13|1|388438.98|Rejected
22728|1205|45|10|19|3|222274.86|Approved
6425|173|36|2|8|1|381511.21|Pending
57969|178|16|60|31|3|176965.72|Pending
34976|1458|23|24|9|1|238640.76|Pending
45376|1390|25|27|18|3|445626.92|Rejected
23194|1656|29|35|17|1|472883.4|Approved
35356|1146|40|15|31|2|102862.09|Pending
10264|1592|48|6|39|3|424397.65|Approved
68364|1620|8|60|24|2|303310.7|Rejected
67458|1385|12|88|15|2|172817.47|Rejected
26518|1215|8|78|42|2|111860.34|Pending
90362|408|48|57|48|2|209454.15|Rejected
78705|1091|7|6|49|3|65048.54|Pending
43394|1541|34|81|35|2|496773.71|Rejected
47154|1145|10|77|3|3|215377.67|Approved
16986|886|48|71|32|3|378347.35|Pending
61379|223|4|65|5|1|236555.82|Approved
58917|993|29|78|14|1|149085.46|Rejected
15722|1324|4|97|49|1|200653.96|Approved
2329|1431|1|35|38|1|141217.15|Rejected
32792|694|14|71|10|2|131310.72|Rejected
55898|653|22|96|39|3|20901.96|Pending
55049|400|7|98|2|3|147203.42|Pending
6505|41|50|59|50|1|454532.05|Pending
89021|1305|20|13|41|3|183195.8|Pending
64400|872|4|53|12|3|87858.51|Approved
19197|1449|29|47|4|2|348555.25|Approved
24938|423|30|53|1|1|419599.22|Rejected
76980|724|26|88|18|1|205267.37|Approved
32666|333|43|14|25|2|23884.76|Pending
90587|1415|36|24|5|1|455401.35|Approved
34698|1642|11|60|3|3|254632.01|Pending
74937|113|46|48|37|2|452263.18|Approved
34749|912|9|27|32|3|122223.6|Pending
69064|1765|46|52|41|3|384917.15|Approved
25316|1682|13|75|28|3|194738.01|Rejected
47956|484|36|70|40|1|61828.68|Rejected
7517|336|8|28|10|2|364232.59|Rejected
72344|272|12|68|27|3|220561.03|Pending
18954|741|8|34|20|3|166642.35|Pending
25173|1087|27|2|11|1|364191.18|Approved
69160|43|10|1|9|1|193372.92|Pending
4158|467|11|25|46|1|442745.49|Pending
79012|1564|12|33|49|3|343316.01|Approved
93355|447|1|41|19|2|23308.72|Pending
35440|480|16|17|17|2|202743.82|Pending
28354|1239|5|19|48|3|41415.59|Pending
26581|1434|39|1|34|2|27210.67|Approved
30691|1726|37|12|8|2|71296.91|Pending
28030|463|29|91|37|3|84786.17|Pending
96321|722|14|46|44|3|22008.66|Pending
24009|327|33|38|18|2|315517.49|Approved
51116|1687|14|38|33|2|61344.71|Rejected
22704|1147|45|67|42|3|354499.46|Pending
55546|1798|24|26|37|1|392573.06|Pending
57765|1121|5|97|30|3|290852.41|Approved
28720|94|27|85|27|3|59311.36|Approved
30994|249|31|70|10|1|302271.4|Rejected
28992|718|44|8|3|1|256810.32|Approved
86319|865|29|97|41|1|7449.98|Approved
46619|1492|31|90|43|1|112903.8|Pending
64301|890|29|27|31|1|150955.69|Pending
35843|1504|42|14|28|2|426467.91|Approved
37323|193|32|98|21|1|28328.72|Pending
853|234|17|54|19|2|238877.87|Approved
45690|981|3|49|49|1|334355.73|Rejected
21135|610|4|59|46|2|399087.04|Pending
54901|265|44|13|33|2|339462.42|Pending
36022|896|8|20|45|1|250704.55|Approved
57129|1045|30|29|7|3|457667.98|Approved
98144|1369|35|12|1|3|131895.29|Rejected
64746|115|2|54|2|1|216701.78|Approved
12986|1796|36|64|22|2|348385.16|Rejected
35152|1412|41|22|45|2|149560.49|Approved
51839|1779|22|34|35|2|317987.12|Approved
13254|1384|33|29|1|1|291276.88|Rejected
17615|782|34|74|3|3|122117.07|Rejected
10756|1137|1|31|17|1|216410.59|Pending
8965|30|35|81|50|2|8608.17|Approved
33127|1607|37|53|34|1|409563.73|Approved
62071|538|29|16|35|3|318045.11|Approved
96294|1404|37|47|12|2|293196.33|Approved
22284|444|22|41|45|2|251117.78|Approved
4018|946|36|96|24|2|135913.3|Pending
60078|908|20|84|33|3|388588.11|Approved
16140|1035|49|15|41|2|225317.06|Approved
31491|1372|49|64|14|3|275596.13|Approved
2390|728|37|63|42|3|486999.3|Pending
33886|340|40|66|10|1|456062.23|Pending
44389|1517|21|62|44|3|90320.71|Approved
62798|1298|50|96|45|3|23840.24|Approved
39006|237|43|24|21|2|134046.26|Pending
75692|718|1|24|11|2|342433.53|Rejected
18653|1457|39|94|20|3|237349.03|Approved
6168|1327|48|6|6|1|392700.68|Pending
46936|1568|31|34|43|3|171742.18|Pending
52528|724|27|90|17|2|282389.76|Rejected
81148|204|23|91|24|3|257457.67|Pending
49471|1757|49|29|21|3|398265.23|Pending
31623|252|38|2|21|2|414347.98|Rejected
81007|886|26|23|48|3|142935.25|Rejected
53087|1109|33|69|41|3|260776.19|Rejected
96806|1495|36|36|48|1|80198.29|Rejected
13582|1786|45|87|7|1|193455.1|Rejected
45523|627|25|68|22|3|88027.0|Approved
79110|545|35|15|9|2|492340.67|Approved
12702|107|4|7|41|2|264295.3|Rejected
43473|1434|37|25|1|1|300472.32|Rejected
41273|1260|22|7|10|1|200115.01|Pending
44332|423|34|87|4|3|453402.54|Approved
98502|1354|18|82|40|1|203079.08|Pending
81886|1607|29|90|37|3|98557.05|Pending
46466|1123|28|58|50|3|327997.87|Rejected
44908|494|40|11|47|3|439083.44|Rejected
11713|906|12|62|39|3|84739.18|Pending
83711|875|2|95|25|1|418368.52|Rejected
88967|1047|42|91|6|1|66549.66|Rejected
45687|1013|11|57|12|3|85350.88|Rejected
19348|1569|37|31|36|1|78716.87|Rejected
64933|1194|38|22|48|3|350714.41|Pending
79107|293|17|77|13|1|446529.33|Rejected
20431|857|18|55|32|2|243656.43|Pending
75240|994|36|94|42|1|112761.15|Approved
27963|1692|9|93|38|1|258805.84|Approved
68197|1470|34|82|14|3|116999.79|Pending
73328|904|22|48|13|3|220890.0|Approved
65868|1293|25|91|25|2|230298.16|Approved
22128|1255|23|33|11|2|189174.43|Approved
67200|1582|38|41|39|2|479121.2|Approved
67118|845|11|7|10|2|29485.12|Rejected
81962|684|26|62|50|2|449427.03|Approved
4119|113|12|1|7|1|28569.0|Approved
43844|607|31|9|18|2|293419.56|Pending
78919|25|6|82|23|3|233729.12|Rejected
30979|324|36|91|14|3|353901.35|Pending
23724|229|9|87|26|2|354531.95|Approved
24361|928|24|46|25|3|415418.56|Rejected
21081|1233|34|71|31|3|415635.26|Approved
40764|1430|45|19|49|3|198222.87|Rejected
75671|878|3|24|42|3|380598.37|Pending
46494|153|21|29|31|3|397135.64|Pending
34202|982|9|14|18|2|422863.6|Pending
13483|1731|17|49|31|1|402261.26|Approved
63126|1696|44|63|15|2|312754.65|Rejected
4461|1105|47|27|26|1|393280.92|Approved
72239|784|16|21|44|3|278435.82|Rejected
14322|886|45|64|7|2|305094.51|Rejected
20186|993|28|43|37|2|139519.57|Rejected
18818|789|28|4|35|2|147365.65|Approved
9569|615|22|32|10|1|150748.48|Approved
1427|823|21|61|11|3|368807.57|Approved
62620|700|39|54|26|1|51874.65|Rejected
60030|127|12|43|3|3|198506.93|Rejected
57109|1048|36|33|17|2|374476.74|Pending
80287|1191|32|58|26|2|99393.91|Pending
80343|100|5|1|41|1|84332.98|Pending
30090|1093|42|15|41|1|95008.95|Pending
43173|1667|37|69|46|2|179275.09|Approved
63314|1379|24|74|47|1|62514.34|Pending
20285|1155|40|96|14|1|196990.08|Rejected
73549|730|9|77|4|2|94996.43|Rejected
50810|481|18|49|40|1|455837.21|Approved
40465|168|20|62|32|2|81057.13|Approved
27553|219|9|65|40|1|166055.96|Rejected
94473|1825|18|18|42|2|280454.28|Rejected
78915|66|41|75|6|1|419329.07|Approved
73979|118|11|100|4|1|368975.09|Approved
46790|771|16|80|20|3|232874.73|Rejected
85372|1658|32|23|30|3|94723.42|Rejected
56974|891|1|89|10|1|426276.93|Rejected
6140|3|40|81|4|1|106429.51|Rejected
85023|1740|49|35|41|1|466558.68|Approved
1196|656|39|50|38|2|488775.51|Rejected
17042|268|5|56|8|3|221436.14|Rejected
3553|1570|32|40|21|3|148953.22|Rejected
72541|215|21|72|19|2|38403.5|Approved
24999|1015|46|19|24|2|498330.24|Pending
57940|48|3|23|17|1|62876.91|Approved
54492|1584|9|12|10|1|498434.41|Approved
3545|1360|32|31|25|1|64937.65|Approved
37522|91|12|61|37|3|309723.91|Rejected
28911|1210|45|85|31|3|87094.56|Pending
32000|1296|4|52|16|3|303612.97|Rejected
37185|1279|43|22|24|2|9018.5|Approved
34562|530|21|76|45|3|144702.43|Rejected
84096|921|5|73|12|3|50318.86|Approved
52202|1567|36|89|36|3|494323.28|Approved
16418|214|30|76|34|2|286720.65|Pending
51457|1213|1|41|29|1|413670.93|Pending
59412|241|30|66|7|1|404388.42|Rejected
77425|1735|42|4|36|3|279893.86|Approved
30505|504|23|13|15|3|441721.18|Approved
91745|1417|8|59|23|1|164952.95|Pending
65637|397|3|21|48|3|50121.21|Rejected
76694|1724|1|79|36|3|311650.76|Approved
4973|64|3|58|33|2|340832.78|Pending
52756|1071|31|8|31|3|69212.26|Approved
45804|1163|43|2|34|2|341329.8|Pending
27028|501|31|86|35|3|192069.93|Approved
43003|598|40|98|7|2|486073.67|Pending
78892|292|48|55|27|2|94166.08|Pending
22116|252|5|30|35|2|15377.96|Rejected
46431|952|32|70|45|1|152404.64|Approved
71997|5|4|69|31|3|269823.03|Pending
42360|842|15|41|5|2|462825.19|Pending
3731|435|24|2|12|1|81421.01|Approved
3070|1078|9|27|42|1|467723.0|Pending
26151|1369|3|27|23|3|385559.02|Approved
39289|1486|5|30|3|1|211577.16|Pending
95644|737|28|55|45|2|155661.62|Rejected
28002|1714|31|36|47|2|7091.45|Pending
19109|1056|24|9|50|3|385668.78|Approved
4585|1584|12|87|38|1|135408.49|Rejected
14311|973|9|95|6|3|15984.07|Pending
97641|1514|13|46|28|3|45559.58|Rejected
26646|24|6|51|32|2|122125.27|Approved
45375|168|13|4|1|2|171209.48|Approved
41819|1497|17|83|12|3|14809.97|Rejected
82642|187|28|21|30|3|264264.81|Approved
25502|21|16|69|33|1|81241.26|Approved
48558|146|3|89|25|1|16224.21|Pending
23219|811|35|76|2|1|361978.97|Approved
29507|499|28|67|40|3|297827.18|Approved
49251|1564|2|44|19|3|158977.77|Approved
2243|42|45|40|45|1|5788.8|Pending
60219|1629|37|78|5|3|340937.22|Rejected
13082|21|26|85|15|1|375128.66|Pending
1296|95|11|56|44|1|342082.47|Approved
60742|103|44|55|42|3|183418.11|Rejected
32714|632|47|77|27|1|346631.84|Approved
79647|1266|43|27|24|2|35215.17|Approved
94668|232|33|4|15|3|249778.81|Rejected
77090|330|37|13|44|1|474212.0|Rejected
66365|376|12|80|31|1|425926.86|Rejected
31539|12|40|75|45|1|366358.65|Approved
42192|439|30|75|45|1|33395.62|Approved
1777|460|9|70|47|2|30392.93|Approved
38334|1340|35|83|45|2|456805.76|Rejected
44349|454|14|13|39|3|125072.07|Pending
18241|295|5|23|14|3|55556.28|Pending
37446|29|40|99|34|3|46951.2|Approved
49993|1577|11|73|26|2|28935.42|Rejected
810|1731|23|51|23|1|46935.25|Rejected
67636|1783|4|85|49|3|117933.57|Pending
23069|189|5|40|43|3|498228.71|Pending
68031|1130|1|20|9|3|230188.56|Rejected
8818|843|42|42|37|1|56869.8|Pending
479|101|39|64|35|1|344258.88|Approved
33029|1374|42|95|29|2|139959.52|Approved
29928|7|20|17|22|1|446325.38|Rejected
72991|1051|26|99|44|2|30258.74|Rejected
67809|224|33|37|14|2|417163.57|Pending
95403|237|10|11|44|2|410277.6|Approved
48589|1485|4|37|41|2|133420.04|Pending
96672|1459|10|94|50|2|157820.79|Approved
80536|802|43|90|30|1|420185.43|Approved
99373|1681|18|10|1|1|360409.73|Rejected
68577|852|36|93|35|1|170597.0|Approved
27853|107|31|50|31|1|6646.75|Approved
43047|969|31|19|11|2|207867.81|Approved
92322|876|40|93|42|3|476671.34|Approved
82820|1303|29|20|3|1|411106.88|Rejected
52472|872|36|65|36|1|299563.33|Rejected
84008|292|29|26|13|1|414180.85|Rejected
1658|174|19|21|31|3|154178.03|Pending
82117|1010|43|69|48|3|150721.08|Approved
22359|1107|1|44|38|1|338750.15|Rejected
37521|1491|40|3|48|1|48655.34|Approved
4326|1217|47|35|15|2|52401.44|Rejected
90497|631|6|100|28|2|290275.24|Pending
16142|898|13|20|24|1|205667.92|Pending
70400|21|47|54|31|1|45643.51|Pending
48609|1218|23|45|42|2|405921.62|Pending
91136|1415|11|28|9|3|151467.98|Rejected
89981|1112|27|97|37|3|222136.98|Rejected
14309|796|11|93|12|2|429144.75|Approved
44696|578|7|85|8|1|87025.08|Pending
32529|1244|24|32|20|1|208447.28|Rejected
91096|337|39|23|33|1|97651.51|Approved
12957|349|3|57|42|2|312251.35|Pending
7291|37|21|8|37|2|423115.02|Rejected
89757|1276|25|95|18|2|25944.28|Rejected
15642|1554|30|4|14|1|481036.63|Rejected
38164|902|13|99|47|1|171000.14|Rejected
42343|1031|3|58|24|2|384586.51|Rejected
53232|402|20|22|24|1|399782.81|Rejected
68679|664|43|48|20|3|426888.26|Approved
21417|924|15|65|43|3|475190.54|Rejected
2724|1776|30|87|8|2|472515.38|Pending
73758|12|20|95|26|1|392017.81|Rejected
50287|1056|46|59|46|2|305957.34|Rejected
59202|155|44|46|5|1|91136.23|Rejected
9994|1131|38|71|38|2|258598.38|Rejected
70413|1722|4|2|47|2|136876.49|Approved
53788|974|4|17|12|1|360538.51|Rejected
96209|1005|33|79|17|1|436972.96|Rejected
28061|222|27|57|4|2|60458.14|Rejected
23836|750|28|51|47|3|158889.18|Pending
73774|948|17|96|12|3|248834.57|Pending
32795|140|32|20|42|1|468977.98|Rejected
37324|299|20|25|23|3|379752.69|Pending
35777|604|41|19|47|3|327431.4|Rejected
96637|703|1|62|8|1|30957.69|Pending
44762|82|11|83|22|1|321437.74|Approved
51631|362|39|26|29|1|461468.82|Pending
81179|468|3|30|14|2|227094.47|Approved
54583|945|26|23|21|1|208103.72|Approved
13573|768|40|19|14|1|378460.45|Rejected
59268|283|29|60|10|1|76849.18|Pending
86181|14|24|52|18|2|70903.24|Approved
1032|1771|12|86|38|1|283007.01|Approved
53442|1812|37|52|6|3|355185.73|Pending
62180|1045|45|38|42|2|10544.02|Approved
40516|146|7|50|44|3|25303.94|Pending
41241|389|39|7|22|2|157138.92|Approved
24472|1178|31|43|17|3|320745.5|Pending
61083|513|21|57|37|1|168347.4|Approved
98128|27|31|20|16|2|299331.65|Approved
16580|113|4|71|6|1|380516.66|Rejected
81199|1675|2|21|46|3|25133.47|Approved
11931|1276|6|6|28|2|435982.07|Approved
76239|408|44|56|18|3|96387.23|Approved
6402|1700|29|82|31|3|41744.26|Rejected
43730|391|36|58|2|3|92663.77|Approved
77318|914|2|98|2|3|134593.68|Rejected
84421|435|23|40|42|1|97258.4|Rejected
17260|1806|16|42|12|1|232630.53|Rejected
18709|1303|28|38|31|1|100156.34|Pending
72305|505|2|27|50|3|424226.99|Approved
38830|388|7|77|32|1|140209.86|Rejected
51855|313|33|85|44|2|54910.6|Rejected
17744|1108|31|44|20|1|474592.05|Pending
1990|1089|31|57|49|2|60822.72|Approved
50438|1319|25|60|37|3|446964.41|Rejected
59373|1372|16|19|7|2|67543.46|Pending
9011|371|16|50|24|1|455981.06|Rejected
47464|652|28|88|8|3|315348.82|Approved
77644|1181|33|21|32|3|417213.14|Rejected
92324|1231|49|99|37|3|394880.21|Rejected
41653|959|34|27|50|3|35480.79|Rejected
6001|220|6|71|37|2|369257.06|Rejected
75548|1285|31|50|35|3|241606.99|Approved
2201|1194|15|21|48|3|440489.21|Pending
17887|487|50|96|28|1|161319.42|Rejected
42980|1798|6|66|21|2|432695.12|Approved
41782|363|3|81|47|2|312907.11|Rejected
97740|1529|47|87|37|1|422440.95|Pending
29354|480|34|62|11|1|386785.92|Pending
79004|573|6|55|38|1|332099.47|Rejected
36326|336|23|79|41|1|91768.01|Approved
90347|94|21|96|29|3|278123.18|Rejected
10475|224|48|12|48|1|292482.46|Approved
20405|1395|16|90|37|1|383006.13|Approved
78305|275|40|58|9|2|159117.29|Approved
62367|1186|4|41|9|1|103839.56|Rejected
26526|1161|12|58|32|2|401887.36|Pending
94424|1682|13|36|49|3|99817.72|Approved
51650|497|9|88|22|1|202217.51|Approved
84208|1758|9|65|11|2|480921.22|Pending
30537|471|28|9|44|3|269890.47|Pending
51435|949|45|71|22|2|493819.24|Pending
78625|693|22|33|49|1|88677.87|Rejected
14686|329|30|84|47|3|274698.26|Rejected
25987|559|14|24|2|2|424399.1|Pending
48929|1214|12|68|41|3|251276.52|Pending
21034|988|5|73|19|3|357298.38|Rejected
43576|1077|31|12|41|1|491014.01|Rejected
84885|1586|17|83|46|3|218676.6|Rejected
42709|1118|41|1|15|2|139599.75|Pending
40053|252|10|44|11|1|89755.21|Pending
32058|1370|46|28|36|1|263164.5|Rejected
91296|29|10|79|4|2|109105.68|Approved
15891|1678|27|62|5|1|109775.84|Rejected
15529|843|36|64|34|3|405475.0|Pending
88480|1143|2|56|38|3|10423.89|Rejected
22034|1032|15|75|24|1|171937.48|Approved
31010|1462|12|28|32|2|189030.57|Pending
36134|236|2|14|10|2|82468.92|Approved
74290|185|47|92|34|1|434347.54|Rejected
91562|509|8|76|32|2|323332.87|Pending
12767|283|2|54|38|1|477205.48|Approved
60080|810|45|28|30|2|136275.74|Rejected
88679|1019|15|50|48|3|141629.18|Pending
3058|1776|23|31|15|2|270007.79|Approved
32160|336|42|93|17|1|249906.69|Rejected
88131|644|28|93|7|1|116397.9|Rejected
65673|1612|5|93|34|1|116006.59|Approved
14970|14|50|69|49|3|304629.99|Rejected
80479|412|49|70|25|2|109706.29|Pending
33259|1146|48|61|47|3|78257.18|Rejected
70056|399|33|4|20|2|480780.22|Rejected
46677|728|1|72|32|3|109621.31|Approved
72979|1198|34|100|20|3|327409.99|Approved
65900|656|39|51|21|3|173809.62|Pending
26307|1267|25|96|23|3|177767.34|Pending
53587|1527|14|18|46|1|124051.25|Pending
13847|1144|44|44|43|2|148117.45|Rejected
26988|103|50|2|27|3|251877.86|Pending
38592|1166|28|98|31|2|482354.58|Rejected
68993|1253|6|26|23|3|88144.33|Pending
99898|205|11|62|48|3|155005.93|Pending
76927|118|38|3|46|1|284979.75|Pending
47528|1218|27|69|1|2|99286.49|Rejected
57186|1427|40|52|30|2|185531.67|Rejected
30301|1154|34|5|17|1|26810.68|Rejected
53876|283|40|92|9|2|204042.43|Approved
98572|1245|16|69|50|1|212972.91|Pending
14781|1697|31|56|30|3|332682.76|Approved
84936|1756|24|62|40|1|173722.71|Approved
3761|51|1|16|7|1|10940.48|Pending
15512|614|30|83|33|3|134532.11|Approved
89504|1137|46|56|38|1|494356.97|Rejected
13237|775|7|56|40|2|343159.54|Rejected
77579|1241|8|6|14|3|42056.15|Pending
20911|312|50|16|49|2|311614.65|Rejected
32407|1720|16|89|44|3|22380.2|Approved
22879|1238|29|55|42|3|425175.06|Approved
19132|735|8|70|33|1|166479.64|Pending
77816|737|34|44|49|2|448638.37|Pending
53424|1693|42|77|1|1|307698.59|Approved
31302|297|39|98|7|2|230835.08|Rejected
2868|812|17|38|49|1|405988.18|Rejected
9959|832|29|40|34|3|263327.86|Pending
33441|579|31|2|23|1|425493.47|Rejected
38224|304|22|100|36|3|64219.54|Rejected
19593|293|15|18|8|3|37313.95|Rejected
44008|459|27|80|27|3|256060.48|Approved
93871|896|28|96|40|2|33507.91|Rejected
93246|596|10|72|42|1|164182.03|Pending
7414|220|43|66|50|3|105283.07|Pending
29895|1358|37|11|27|3|265826.66|Rejected
724|1392|10|34|41|1|420223.71|Pending
87567|928|18|67|44|3|300510.21|Rejected
44320|767|39|93|10|1|146532.89|Pending
69500|173|37|37|38|3|236289.34|Pending
49582|1624|46|42|43|2|49266.06|Pending
36796|296|18|40|2|1|67982.19|Approved
36727|1229|41|73|23|3|324542.78|Pending
50989|268|13|47|22|3|170536.53|Approved
60296|1442|43|51|34|2|428400.8|Approved
20957|1499|27|25|43|1|177417.55|Rejected
177|775|17|86|44|2|149985.66|Rejected
51276|438|38|35|19|2|263664.32|Approved
37269|1260|2|61|9|3|344045.89|Pending
34001|1550|47|14|10|3|217099.64|Pending
58403|852|20|59|27|1|256683.06|Pending
79186|843|5|14|14|3|437949.17|Pending
82234|1302|22|12|17|1|309186.23|Approved
72311|976|22|4|9|2|164340.4|Rejected
91735|712|33|48|48|3|80165.16|Pending
18884|1793|50|5|37|1|376963.98|Rejected
11933|247|22|34|49|3|329335.23|Approved
80861|469|28|47|42|3|37406.5|Pending
81629|1484|20|68|32|2|190519.39|Rejected
95323|945|46|50|44|3|453464.42|Pending
76351|802|3|46|37|1|287310.09|Approved
88423|942|41|53|4|2|294834.24|Pending
37518|903|6|60|43|2|159664.64|Rejected
61104|576|44|3|46|1|190443.65|Approved
80014|8|14|5|19|3|62177.76|Pending
24946|1423|36|48|25|3|93619.9|Approved
77214|1684|47|19|37|2|125758.38|Pending
42103|147|15|89|45|2|108762.6|Pending
51957|1106|30|52|49|2|443300.03|Pending
98392|997|47|15|2|1|332136.93|Rejected
80593|1624|22|12|16|1|351703.42|Rejected
84122|541|30|97|49|1|223497.95|Rejected
34170|546|20|53|19|1|482424.53|Pending
59430|100|40|13|12|2|259148.68|Pending
18492|1683|15|73|35|2|187666.23|Pending
56128|1108|10|100|46|3|352023.79|Approved
11366|119|11|59|20|2|48953.01|Approved
85241|1580|27|88|27|2|65971.41|Rejected
96027|231|36|30|48|2|334369.89|Pending
94066|951|5|4|6|1|305674.26|Rejected
42664|1398|38|31|31|2|125218.3|Rejected
10334|19|1|47|9|1|175131.34|Rejected
70914|164|49|51|23|3|22397.3|Approved
20178|1643|16|67|36|3|116155.05|Approved
85095|933|33|24|31|1|226105.81|Pending
57682|1180|20|39|32|1|362175.57|Approved
33394|716|30|68|25|3|476336.56|Rejected
48028|763|42|38|30|2|49203.64|Pending
17189|811|37|16|20|1|496421.35|Rejected
96786|1220|34|47|12|2|284670.26|Pending
43002|1319|14|39|9|2|496145.47|Approved
77586|686|37|19|5|2|359480.05|Approved
37602|1196|46|28|46|2|210759.17|Approved
76652|757|11|74|20|2|111465.14|Pending
95348|436|45|51|8|1|63319.89|Rejected
8455|1725|12|45|33|1|307529.41|Rejected
46099|576|24|36|50|1|415175.77|Rejected
47595|801|17|44|20|1|345402.0|Approved
82706|1069|46|1|28|3|24256.41|Approved
95652|1639|10|81|44|1|174663.53|Pending
23547|991|15|54|5|1|335241.39|Approved
35775|1283|4|51|28|3|67825.0|Approved
24565|1711|31|27|23|1|218203.11|Rejected
66768|1547|18|57|7|2|199058.47|Rejected
76696|69|26|28|34|2|256499.87|Rejected
45697|573|48|56|8|3|315605.59|Approved
96222|1453|5|75|16|1|239881.44|Pending
70661|1211|44|82|38|2|414359.35|Pending
43319|3|28|88|42|3|436075.25|Pending
19039|1591|2|61|20|2|236184.71|Rejected
14801|163|6|43|21|3|435363.23|Rejected
94760|718|13|93|11|3|269303.71|Pending
33866|694|48|24|19|2|278267.61|Rejected
45903|14|42|91|34|2|310460.67|Pending
84692|1183|44|86|1|1|393612.66|Rejected
43210|1658|7|32|32|3|52455.0|Rejected
53399|1106|2|8|45|1|316262.51|Approved
49675|1634|2|13|49|3|190599.66|Rejected
9748|88|22|2|41|1|333344.15|Approved
