investment_id|date_id|investment_type_id|account_id|location_id|currency_id|investment_amount|investment_return
21243|866|5|60|37|2|204781.8|4549.96
77125|713|5|39|18|2|915597.1|-2209.38
71271|406|5|10|36|3|193799.5|2209.27
99144|586|3|74|14|2|239132.6|-3290.83
1411|168|4|31|41|2|677617.64|12133.34
95137|1026|1|92|25|3|230895.04|-3553.4
16292|72|4|51|23|3|56387.26|2035.45
22604|1578|3|97|26|2|469967.89|2957.31
27313|1386|3|18|33|3|981914.83|4390.85
20968|1073|3|98|41|3|31119.27|-2232.38
61232|1281|1|57|42|1|897054.48|14348.18
50446|1092|4|32|26|3|985294.5|3052.49
22854|1701|1|15|28|2|249750.23|14159.18
58287|1083|2|57|25|1|80135.4|2253.91
49231|268|5|33|9|3|207667.05|7492.19
33172|1110|1|15|38|3|655153.46|2945.45
79171|1611|4|16|48|3|28629.94|12812.49
23102|688|4|84|40|3|415889.31|14723.07
3421|1583|5|81|19|1|10034.12|-663.63
38316|570|4|45|24|2|306516.57|6943.13
42568|403|5|49|36|1|302805.55|6431.5
83409|456|4|82|5|2|2189.14|2062.28
98883|1202|2|48|28|1|297842.81|9494.9
45751|1216|3|43|17|2|595939.91|8547.38
38373|1545|1|93|40|1|232684.66|14939.4
37812|958|1|42|48|2|992160.76|5483.03
70687|1204|2|100|43|3|748515.0|-4149.07
11903|1805|4|17|30|1|625634.59|14121.44
51005|987|4|84|49|3|38269.74|12742.3
35188|1541|5|32|14|1|245612.65|14362.46
97259|1124|1|68|35|2|596464.56|11932.37
65678|270|4|42|36|2|900638.6|2664.94
84853|338|3|51|41|1|25737.14|1551.77
77259|70|1|53|20|2|625743.0|9725.33
66208|309|5|94|38|3|437146.75|-1141.79
46985|1780|1|10|7|3|645997.09|-2861.52
18182|89|2|89|7|2|323038.23|-1161.9
50139|1279|1|39|21|3|237916.72|-704.5
59958|304|1|71|13|1|803130.8|4341.2
5925|53|3|7|33|2|624416.9|-2192.39
25158|914|5|24|18|2|661677.48|4554.92
92162|284|5|90|45|2|112983.81|2848.27
23882|101|1|39|17|2|268156.79|7114.24
85633|1573|3|49|35|2|844912.9|11135.54
59851|90|2|31|4|3|366906.98|7430.78
22236|1447|1|90|32|2|525906.1|-3404.51
8610|769|2|74|47|1|511894.22|2231.16
10570|736|4|67|8|1|764547.84|11308.68
37070|373|1|48|24|3|205632.1|10581.0
76834|512|4|67|5|3|295084.37|-2572.31
48166|1668|5|91|44|2|498859.91|14488.77
54769|1089|2|64|19|3|773022.22|14693.07
14815|891|2|56|44|1|637425.85|1088.26
11384|619|4|56|41|1|40192.98|10027.53
54885|1061|5|81|36|1|490025.35|-3551.37
66822|1197|3|15|19|2|643891.79|5639.88
34755|871|3|67|21|2|824167.75|6154.26
65797|694|2|72|8|1|771591.85|9122.22
456|1385|4|51|28|1|507627.37|-1439.26
79175|712|5|99|37|2|108663.27|13600.46
61570|967|1|73|13|2|449212.83|14362.05
19767|561|4|40|37|1|732491.39|4570.84
73579|1138|3|48|30|3|334428.64|11337.17
48266|1721|5|95|6|2|416728.63|5758.38
2959|1347|1|96|42|2|378425.7|1733.97
45745|56|1|44|35|3|358488.34|2069.22
37653|1537|5|72|10|1|496142.39|7649.72
72830|1033|2|58|13|1|272973.93|13760.71
65269|1383|3|39|39|1|394716.02|-1208.77
25819|1255|3|34|17|1|829616.09|9948.5
3181|1659|2|65|19|1|253515.44|2801.61
93454|1185|4|86|4|1|280124.42|-4570.79
35110|849|4|27|22|1|530347.1|13348.0
87312|221|4|21|31|1|282894.98|8223.05
23201|771|3|2|29|2|57890.49|4102.54
20249|194|5|41|11|1|357357.88|1689.82
33860|1110|5|47|17|1|75850.36|4529.22
38348|1746|2|94|31|3|449310.61|10299.67
31947|256|1|73|29|1|142204.24|12569.78
75159|1472|1|30|39|2|637440.96|7396.73
25853|1557|4|12|3|1|775601.57|-3996.42
50331|594|3|90|4|2|761431.35|-3963.04
22038|1651|1|14|21|1|456355.13|-787.09
99789|1043|2|1|4|1|805031.89|-497.8
44800|95|3|62|44|2|751187.94|4508.18
79601|28|3|70|5|2|469549.44|14093.96
10491|1035|1|67|1|1|786787.1|10887.87
86969|241|3|1|1|1|92885.17|4739.23
53556|1207|5|39|37|1|701504.41|-112.88
46294|1377|4|41|39|2|540765.41|-4049.06
74129|1238|5|49|35|2|49290.77|525.22
81107|1825|1|55|27|3|432677.6|-1565.05
20829|1535|5|79|26|3|101731.28|11639.94
56008|753|1|42|36|2|90029.51|5949.2
94738|1164|3|61|5|3|857008.94|12400.57
21950|1177|2|85|28|3|417077.22|11797.55
78121|186|2|22|8|1|937124.59|8547.7
38864|708|1|39|36|1|668430.39|126.25
89147|1457|5|11|41|3|983306.58|5185.77
84512|1777|4|46|48|3|583070.49|-2187.33
95175|149|1|4|19|3|761147.99|-1880.73
42494|467|2|9|19|2|664104.42|313.6
27683|1618|2|27|6|1|275727.45|-1629.65
28900|748|5|11|27|1|482951.03|9298.31
48190|668|3|92|27|2|981833.92|13949.9
35685|803|3|46|2|1|840690.0|-4541.78
31321|592|3|20|10|2|107874.97|-500.67
86731|1080|2|51|48|3|627329.3|-193.76
33221|635|2|73|34|2|292741.9|3362.99
78476|1724|5|72|11|3|638287.55|7085.53
28838|1581|1|76|8|1|171662.55|-3634.79
57440|607|3|23|2|3|176633.4|9791.67
87061|1069|2|11|26|2|602879.58|10332.06
29770|325|5|92|14|3|399428.04|9354.06
31334|1633|4|44|7|2|647019.63|8552.33
80677|1726|1|63|36|2|966369.0|12098.01
66327|1554|5|28|10|2|693961.57|14911.8
69648|1599|3|87|25|2|870215.63|10106.36
56530|1735|5|2|27|1|341873.65|6417.5
85934|1214|4|43|43|2|231898.01|4729.91
52026|238|5|54|27|1|146756.65|14764.19
47141|1056|5|66|8|3|916081.05|10059.92
77025|1506|1|78|26|2|142881.87|8821.96
86206|806|2|33|11|2|292125.0|43.63
70287|1580|1|25|24|1|102472.28|7051.5
91431|1737|5|13|15|1|464189.65|-1121.33
85571|1769|2|39|27|1|18911.25|12142.05
51376|73|4|53|12|3|958098.05|12499.81
86274|1796|4|69|47|3|326357.6|11256.54
48594|776|3|63|3|1|935909.22|852.2
9575|96|4|29|19|3|527786.89|14974.72
2160|565|1|6|22|2|31471.58|795.19
42166|1445|5|58|15|1|161606.24|3701.62
87598|1393|5|13|40|2|796919.25|1956.96
52701|819|5|22|6|2|257758.51|13778.82
89249|743|1|94|25|3|816805.51|13406.25
32329|1098|1|40|49|2|328246.49|9144.37
62046|795|4|67|6|1|468739.73|156.39
30268|997|3|40|32|1|914676.54|428.29
36266|1758|2|7|11|3|527795.57|9745.88
91926|23|1|98|28|2|112484.06|-4416.64
99845|209|2|96|34|1|911829.85|8361.73
44703|1593|1|44|13|1|674453.33|9583.85
32423|1571|5|1|9|2|211604.85|6908.23
92222|476|5|31|12|1|121306.15|11392.85
5438|1721|5|89|21|2|419284.07|12911.21
6837|675|5|76|27|2|2131.57|13751.0
65249|577|3|67|24|3|331517.46|-4651.88
5827|1228|5|24|25|2|86343.69|1099.61
67954|475|4|62|44|2|71901.13|-568.76
4071|1636|5|98|44|1|3026.61|6580.02
85108|683|1|7|50|3|34869.2|-3393.87
87831|495|2|97|20|2|917305.26|4595.51
54794|839|3|25|40|2|737376.75|6992.47
12077|673|5|17|14|3|393472.67|5090.11
61488|1037|5|49|50|1|782029.38|11409.27
95257|321|5|28|15|3|267256.08|12692.66
39275|1803|4|36|49|1|287728.81|1711.24
61617|469|2|38|21|3|581616.97|5011.23
4401|962|5|38|20|2|42488.5|-4313.76
4637|542|2|20|43|1|401724.58|-2830.66
36733|841|1|41|23|1|864810.65|13421.67
25908|1599|4|93|33|2|240533.64|5503.4
88984|1155|5|7|46|3|85794.35|8489.33
90330|1822|1|52|20|2|44540.34|7029.09
32043|1722|3|93|50|1|213520.9|-4595.18
68804|848|1|59|40|3|813876.83|-4135.36
31148|262|4|73|34|2|988681.74|12456.06
59749|668|3|10|20|1|715346.5|9837.44
26507|413|2|4|3|2|520704.41|941.69
97678|949|4|74|8|3|762236.07|6273.11
81604|601|4|32|20|2|185728.5|14873.53
8794|713|5|66|27|2|124517.55|10810.37
48958|490|1|83|3|3|306679.6|719.15
31374|432|2|91|7|1|826697.49|11707.42
43577|480|5|82|34|1|457445.64|612.34
73356|1524|4|12|15|2|339942.24|6360.22
90932|1504|4|5|4|2|981161.17|2473.38
57785|5|4|36|44|3|613195.62|11122.04
37780|1179|1|99|18|1|574248.12|12007.81
48526|1180|4|47|9|2|483408.96|-1719.7
55894|239|1|80|25|3|788991.96|12976.93
3352|1352|4|75|34|3|620157.81|-4606.69
73992|688|1|91|8|2|451213.28|1264.01
83774|1326|1|13|31|3|840983.67|18.54
38884|231|5|24|10|1|749827.76|6086.6
71366|1287|5|97|35|2|581353.04|3015.75
87169|1060|4|20|50|1|840961.75|-1580.06
50924|1805|5|1|17|3|318083.11|14925.57
52750|21|5|39|34|2|13008.44|4750.35
32719|1465|2|12|47|2|321383.96|8564.21
50526|469|5|3|36|1|598896.5|-2381.88
52873|64|2|94|4|3|607044.04|-280.52
17036|1440|1|99|32|3|311013.83|12489.53
9531|1279|5|41|17|3|354162.84|-1414.83
44932|1056|2|43|30|2|760206.26|13485.0
20413|973|2|81|20|3|939565.48|8919.53
59940|648|3|78|3|1|226540.3|12009.34
19422|616|2|1|37|2|850962.46|6750.25
82483|1267|3|10|24|3|71420.52|784.49
14407|1792|2|46|36|2|542985.29|-3690.42
43944|587|4|93|42|2|197709.52|9441.9
23554|232|4|55|15|1|366309.56|3746.74
36121|1046|1|31|40|3|593855.94|-2804.52
92731|202|5|8|24|2|645462.1|1798.89
91657|828|5|52|20|2|603357.67|3511.33
38230|315|5|52|25|1|448451.54|12116.4
66132|574|1|14|25|3|188374.31|-2746.66
17663|1676|4|21|35|1|929899.63|-615.0
85998|1114|2|48|46|3|824796.6|12357.45
17274|1061|4|8|32|2|600092.42|-1893.94
71497|1439|2|57|36|2|181053.17|-1778.7
48303|1734|1|53|21|3|822321.51|1724.22
68631|579|3|41|19|2|269962.32|-3900.68
10832|1748|4|97|5|1|782047.51|1066.56
78988|1462|2|43|2|2|663176.85|14150.53
62841|1239|3|15|1|1|646127.96|9585.87
42221|1170|4|91|28|2|635727.81|-327.81
30014|941|4|86|26|1|529828.14|11806.86
46613|222|5|48|27|2|722167.02|12093.48
76050|1047|3|64|13|1|347473.27|8044.39
57313|1089|4|9|3|3|670905.01|-1391.07
32717|1348|2|39|48|1|80793.99|10487.6
93098|1541|3|61|39|2|817918.65|5566.27
33541|1556|2|89|31|2|536652.59|11795.22
34942|447|1|68|6|3|362221.79|14443.64
1186|587|3|81|15|1|492532.6|13983.91
97036|1458|5|2|26|3|935866.72|-1452.03
50864|1536|5|65|36|3|531139.35|4014.73
87253|247|5|45|20|2|63894.48|7514.66
93418|1217|2|100|43|3|273222.22|12038.13
69177|77|4|64|14|1|103770.89|-4278.08
51566|1370|2|92|36|1|692233.83|1129.06
86367|1109|4|24|38|1|952207.57|14595.23
27375|838|4|40|5|2|699722.78|10211.77
75903|1777|1|66|45|3|999911.15|7269.91
32097|1595|4|99|17|1|818451.88|11501.46
14032|339|2|31|19|1|225733.72|7728.79
70225|1164|3|43|16|2|597897.7|-680.53
70290|73|3|15|43|3|371527.78|6107.71
30620|455|4|29|7|1|232972.26|8016.83
78909|1079|3|78|19|2|409867.97|5851.26
14093|1003|5|55|8|1|921943.78|7076.25
56858|371|2|60|32|2|266741.47|-1913.84
31569|251|5|50|5|2|27305.82|13658.84
91728|235|4|47|47|3|888202.83|13020.99
47857|210|1|86|49|1|150941.41|6657.55
32313|694|2|75|4|2|361036.26|4515.96
6235|690|5|40|31|1|800503.15|7683.77
2308|1123|3|24|40|2|609178.5|6078.82
98852|997|1|29|24|2|209032.78|-1158.04
56731|944|4|56|6|3|178888.71|9164.27
38642|836|2|76|18|1|382115.4|-4124.97
67418|1608|5|32|37|2|84438.05|-3185.47
23071|844|2|32|49|3|838888.43|5932.83
22326|792|2|25|44|2|593608.8|14090.07
56727|53|1|56|16|1|594937.05|12610.62
33103|677|1|39|5|3|103437.63|8751.38
79129|361|1|35|23|3|98033.57|824.66
73593|1567|5|62|50|3|204292.1|3170.05
43938|1766|1|14|7|3|904196.48|9244.27
71595|376|3|99|43|2|26687.29|-4274.29
52598|1692|3|2|37|1|727158.36|-135.01
160|1503|1|72|44|2|715046.68|-3028.37
10658|739|5|64|18|1|810245.11|4835.81
2352|298|5|82|34|3|326586.6|10528.29
47222|1619|1|87|24|1|391654.28|-4338.34
12808|206|3|57|20|2|973386.86|3608.14
46651|523|2|29|38|1|195914.04|2393.95
16754|310|4|4|41|1|70705.18|-1072.15
26285|210|5|86|32|3|259883.03|14587.62
18469|1337|3|58|50|3|310382.91|13011.22
98834|719|5|91|47|3|355232.81|-570.85
65177|33|2|60|21|1|619460.52|13161.13
3708|1778|2|37|47|2|42712.47|-1856.23
6953|39|1|69|42|1|515203.9|1680.24
76885|772|2|66|5|1|874317.79|11623.04
10223|454|5|3|2|2|153772.92|12302.02
22428|299|3|14|3|2|563463.11|2030.3
59019|543|4|99|15|3|117882.1|2672.98
53656|870|3|64|34|3|329821.67|2032.13
35150|1236|5|93|37|1|745683.51|-4591.82
23789|139|5|30|41|3|265690.22|-4655.63
59406|624|4|69|12|1|319234.66|-4516.09
53524|570|1|39|31|3|496542.57|13645.76
76509|1772|5|8|50|2|883110.92|-4043.86
12398|276|3|65|38|3|663580.12|-4307.17
74359|667|2|14|20|2|361474.89|2351.25
50285|587|5|34|46|2|32960.22|4322.13
52767|1602|4|31|35|2|996376.54|7434.5
58595|170|2|68|37|1|148767.5|-2958.29
65330|1305|4|23|6|1|533786.22|14184.27
45780|651|1|50|35|3|644579.8|4273.63
15884|627|1|51|48|3|12899.33|11050.3
85590|746|4|51|21|2|9650.85|8416.71
81579|259|5|28|37|2|410592.48|5214.62
24291|912|3|55|49|2|524479.24|11724.84
79894|1378|2|18|36|2|713413.46|7652.28
96834|1183|1|44|1|3|592375.68|3056.52
30408|973|1|31|46|1|580998.62|13145.05
44006|694|2|25|9|3|944165.78|4864.94
70886|267|4|78|24|3|372774.02|14897.06
43261|876|5|81|40|2|278774.27|305.72
95400|45|5|54|36|3|81110.03|-2672.88
66684|944|5|8|43|3|100560.61|-2846.48
97390|142|4|91|23|2|775395.51|12951.62
52891|253|4|3|22|2|674489.69|1898.65
8068|1221|2|15|31|1|36568.11|4459.59
41903|681|3|22|38|2|775683.26|2908.76
17834|983|2|56|41|2|214916.0|7872.14
33741|316|3|53|11|3|582037.85|10817.61
82049|891|4|96|26|2|443799.09|1544.46
94231|1130|1|26|8|1|516069.83|13569.75
49420|1126|5|72|24|1|364175.48|2919.35
83635|982|3|90|45|1|862842.4|11312.12
85073|445|3|58|11|3|94880.11|-2294.08
36336|472|2|42|22|1|748537.77|-671.41
11706|1826|2|3|39|3|873104.6|8029.99
26818|1368|2|91|18|2|675450.84|1526.37
76739|992|5|60|8|2|57980.18|-1936.37
94579|8|4|16|24|3|992344.15|503.72
8043|995|5|20|1|2|368706.69|14680.73
48621|157|1|71|44|1|805544.77|6084.49
93627|597|5|19|35|2|939857.05|-3086.72
63333|1627|4|66|25|1|380541.47|-2736.8
63334|320|4|95|5|2|748136.45|9800.13
93310|404|3|38|37|3|310336.15|4081.82
68423|559|1|31|35|2|713314.25|-1326.08
77936|719|4|48|37|2|496234.39|-3474.66
28641|600|4|91|28|3|408290.36|-2083.92
20733|681|3|16|49|1|207344.06|6946.92
7244|1203|5|1|26|3|804676.83|12118.47
46500|1247|2|100|19|2|531113.88|-4276.25
78793|864|1|57|1|3|996766.2|12815.49
69452|538|2|95|9|3|245101.21|2294.96
24865|1690|1|15|21|3|788132.27|11159.43
25127|1020|3|65|3|3|473748.24|-726.53
42915|1034|2|89|13|3|57132.01|6828.41
15439|1791|5|42|24|2|674979.74|-193.8
81473|1620|1|83|47|2|775905.51|275.56
4126|1083|3|3|47|1|488721.07|2929.95
7891|1720|4|60|3|1|951066.26|-1136.62
96843|1136|5|3|45|2|743854.56|2342.18
79661|299|5|80|47|1|501885.78|1119.69
22851|998|5|76|23|3|738719.4|7748.62
28435|1446|5|69|21|2|875156.24|10151.22
43876|735|1|5|47|1|578344.16|9401.51
16042|272|5|35|23|3|384515.76|7383.75
30777|1470|5|14|22|1|858060.61|-4612.99
88106|734|4|82|20|3|550578.78|12803.36
57645|654|3|15|2|2|527437.24|14383.04
19777|1491|2|60|47|1|639397.95|14719.73
26792|1688|3|42|48|2|191657.43|4178.99
35217|1007|5|34|37|1|613181.04|11392.33
56846|794|4|17|3|3|326485.44|5065.56
67811|387|5|53|20|1|474171.44|-1073.04
52468|1412|4|49|10|3|35013.21|6708.06
88987|823|4|40|2|1|566756.72|7813.96
62096|1002|2|72|13|3|535314.52|13149.83
95632|292|3|20|19|3|173011.52|3537.64
11287|1418|5|48|36|2|658570.24|6040.46
19047|1081|2|6|31|1|167347.76|4547.52
80215|41|1|59|7|1|462581.22|2280.18
61920|481|1|82|48|1|657340.96|9410.51
89822|530|5|41|32|2|748348.18|-3895.31
38920|1472|2|65|13|1|373626.7|-926.49
7367|558|5|96|25|2|694568.06|6014.72
51889|520|1|20|32|2|779233.62|14763.12
66804|1417|4|12|25|3|818339.05|14782.32
54672|212|4|17|5|2|711321.8|13802.14
28797|82|5|67|20|3|795843.31|11678.6
5892|272|3|69|44|1|561886.41|6016.93
40679|1374|5|96|27|3|905983.21|10370.43
13125|1763|4|93|29|2|745413.63|12513.53
28122|1071|5|94|27|2|458905.08|6763.02
17354|996|5|53|26|1|884387.41|10600.44
17453|1320|2|74|45|2|966330.2|-2106.54
87314|960|2|80|3|3|633145.48|-838.63
69697|1082|1|65|45|1|652106.42|8203.86
6922|1725|3|66|40|1|613519.69|6824.94
18245|401|2|59|28|1|583872.52|3572.44
4371|1752|1|19|27|2|217614.61|6257.84
63606|986|4|81|32|3|18794.1|-4348.66
33209|622|5|41|30|2|613869.83|4061.2
43548|1516|3|42|21|2|995327.66|12493.17
46734|743|3|4|46|1|269170.14|-3482.22
98591|1464|5|68|42|2|128932.02|6765.28
68191|912|3|84|3|3|555944.83|6047.08
64268|125|2|39|13|2|795001.45|5608.61
26101|318|1|19|21|1|181497.18|2025.01
9295|1411|2|1|4|3|391291.55|2968.23
54821|1144|4|68|36|1|295845.01|7813.92
70254|1781|3|92|23|3|82309.2|8483.38
592|92|4|35|40|2|133818.05|3327.59
17956|1455|1|66|2|1|646421.09|5047.86
66453|258|4|89|2|2|365895.84|-1449.51
84034|212|2|98|43|1|530712.11|6288.03
26718|1664|5|40|10|1|777191.26|6687.79
2076|1165|4|48|45|3|84899.74|6706.46
6468|848|3|79|43|1|108694.98|4948.76
58290|1302|4|86|27|2|450216.98|5101.96
75900|13|4|74|4|2|217246.72|12377.71
79185|139|2|44|18|3|433828.14|13069.93
85049|272|2|34|43|2|471254.24|4664.86
27631|757|1|36|36|3|610537.24|-4206.28
7374|9|3|96|41|1|560130.01|12131.9
10811|1406|1|90|45|2|702712.49|4559.37
24349|1525|3|93|10|1|70399.47|4492.01
35766|1823|1|5|43|1|451855.78|5929.79
30062|160|5|89|31|2|18373.73|5439.27
38449|961|2|36|23|2|343723.11|-2465.57
73659|851|5|100|19|3|388776.73|-2868.88
90670|440|5|8|33|1|550614.0|4805.12
46389|435|3|58|7|3|454724.39|13003.4
94088|385|5|79|7|2|941911.96|13445.59
21601|1615|1|79|35|2|314635.27|3555.74
34417|1472|4|58|43|3|472473.84|-3587.02
69138|1312|3|66|22|2|798038.45|-698.84
76025|1165|3|11|49|1|973362.57|-4848.72
38940|1789|4|48|41|1|82435.05|-4233.23
91219|735|1|13|19|1|539287.41|1461.24
84541|461|1|74|36|1|15537.85|-1238.05
47573|709|3|32|5|1|700914.73|7917.57
11308|1639|5|79|48|2|320674.12|4798.11
78185|430|1|86|45|3|854707.55|8230.31
99336|986|2|74|45|2|675944.82|4335.4
99115|1611|5|32|21|3|551262.6|-3353.66
2018|1217|3|47|1|1|229729.39|2282.51
25079|813|5|30|26|3|654950.85|-2124.15
99961|1511|3|4|46|3|966569.2|9214.58
94749|1314|3|52|22|1|815342.16|9732.81
48327|1398|2|86|8|2|883566.83|-1436.32
23132|7|2|25|45|3|426624.84|10365.08
3790|1598|3|24|32|1|534705.93|2809.44
71482|1363|3|73|16|3|560713.92|1775.91
99213|684|2|22|25|1|190591.08|-1261.71
6265|1634|4|59|41|2|162228.84|11308.89
58897|579|5|18|13|3|325819.76|2418.06
23845|1288|5|85|46|3|214275.32|9544.51
70906|585|4|38|42|3|98423.11|3577.15
77857|563|5|17|32|1|334716.1|7656.77
27933|189|2|52|32|2|196599.76|-1391.01
95536|865|5|82|3|3|2469.01|1440.82
91198|984|5|25|30|2|485620.14|7330.18
36199|466|3|25|32|2|374710.74|7351.45
95686|1208|3|9|2|3|42659.0|6292.9
56661|96|5|53|42|2|681754.22|11666.12
91009|1431|4|99|10|2|886999.11|-3803.52
68800|737|1|78|46|1|190153.17|2168.51
92275|380|1|56|4|3|302571.12|11306.71
97046|1403|2|38|19|1|566658.84|-4721.76
50302|724|5|84|10|2|451671.08|5501.54
55340|231|5|15|29|1|318470.78|10454.34
28360|1138|5|8|29|3|669678.73|4324.65
17254|649|3|5|4|3|990580.97|14516.45
86074|774|5|65|5|3|721659.99|1889.86
43801|190|3|62|3|1|94335.58|10964.69
40870|474|5|75|35|2|266173.76|5512.75
73635|843|3|16|16|2|423774.78|-2931.9
2856|955|1|94|48|3|723416.22|13494.36
47017|116|1|74|28|1|760687.93|2516.08
75409|1561|3|10|48|2|932678.65|6206.61
59664|1465|1|92|23|1|628384.67|3227.86
12128|1168|3|42|3|3|203404.81|9868.78
75763|1751|5|89|50|3|903795.65|3227.55
72625|344|2|68|24|3|183018.33|7583.25
7310|110|3|82|2|2|304719.3|5349.6
28047|520|2|64|13|2|58704.43|-3419.38
8834|1509|4|26|34|3|473005.92|13898.43
94973|1101|4|36|49|3|765497.86|14172.52
12356|435|3|98|48|3|903509.46|-4096.51
43311|319|4|43|17|3|228853.65|14071.19
9192|6|3|87|23|2|837702.01|14853.09
85891|398|4|95|25|2|155723.38|954.94
94362|662|2|91|2|3|308945.85|-2617.6
46626|1433|4|1|24|3|68040.34|10523.32
28225|269|2|1|14|2|225225.61|5674.55
24538|1815|3|46|37|2|481269.81|-4945.13
828|644|1|48|39|1|611148.96|-4270.69
60949|1557|3|52|37|3|654769.21|10908.19
91222|1816|3|57|6|3|854158.33|9720.62
88101|1759|2|2|49|2|996143.33|-4945.32
22293|872|2|75|25|1|641444.97|11410.67
40781|739|3|89|23|3|626692.02|4826.08
82517|1822|2|4|39|2|753085.32|-2377.76
73666|1689|3|57|13|3|483666.95|12599.64
65030|347|4|51|5|2|180511.7|3060.32
71276|505|4|89|21|1|319390.37|6980.3
88447|1144|1|63|49|2|721242.3|-2464.8
63046|1|5|17|6|1|22620.79|3870.6
56432|24|4|49|13|3|532487.39|12508.74
96175|995|3|28|48|1|622333.42|-210.08
51844|326|4|91|34|1|711982.6|9634.8
29526|1796|3|30|32|1|793476.75|-113.37
66631|1623|2|46|33|2|184922.77|-4528.49
46609|986|3|29|23|1|392679.3|9027.27
12333|797|1|73|44|3|830693.26|5272.59
92131|902|4|59|39|1|104663.26|12626.55
41829|1362|1|4|31|2|868386.62|10756.84
35076|1501|3|24|50|3|862155.64|13970.39
47241|1293|5|46|26|2|658050.34|6694.19
54527|980|4|85|22|1|357515.44|11021.33
72910|597|1|50|27|1|624420.71|13534.08
75046|1715|1|33|10|1|981917.6|-739.18
88937|72|3|38|41|3|237116.82|8559.08
43351|824|4|86|45|3|932034.77|10153.11
68930|1650|5|15|3|1|889774.29|8309.37
571|1054|2|90|38|2|203660.83|5115.38
16645|381|1|59|14|3|196553.82|-282.62
33540|526|2|44|18|2|88548.32|10316.35
31939|201|4|100|29|2|576815.17|4191.86
46699|659|5|92|41|1|380033.76|-326.75
521|1390|5|61|46|3|813765.06|8801.49
12013|792|1|18|14|1|333397.46|-2157.26
21628|1288|1|97|50|3|823632.72|10864.09
19431|1508|5|22|25|2|246677.73|2655.02
58512|570|4|20|2|3|838545.12|-3083.16
9909|1062|2|71|13|1|492172.73|-448.99
73315|1648|2|94|4|1|686738.31|-4137.33
67567|1805|1|18|48|2|304570.49|-688.23
66941|1826|4|60|8|1|965669.32|13997.42
44583|903|4|24|1|3|441961.87|3618.92
38371|643|3|83|48|3|305937.84|2386.81
76187|1127|2|91|27|2|914523.71|13327.91
26197|997|1|22|34|2|558795.12|-2067.92
95261|1163|4|43|45|2|169998.37|10659.13
59106|455|5|97|28|2|156610.67|-2589.58
37447|1748|5|15|10|1|693197.16|-479.74
68640|78|2|24|50|3|538286.31|13600.91
40979|1492|1|25|34|3|125142.29|4446.85
71660|262|1|71|12|2|525375.18|3081.61
89649|1748|2|33|23|3|468596.22|81.01
15822|1079|3|24|24|2|793172.05|-638.73
42234|205|2|89|26|2|2419.01|366.66
19603|1172|3|68|46|3|160534.42|11703.9
64233|1336|5|26|50|2|219550.79|12677.63
42421|928|2|3|6|3|958752.37|14788.42
15424|351|3|4|39|1|601725.04|1542.72
47484|1788|3|63|50|3|893470.03|4755.79
30298|883|1|63|37|2|61415.63|-495.94
36924|308|4|89|42|2|995968.71|14529.83
2387|745|1|70|31|2|48417.48|2151.13
71769|134|5|65|17|3|29990.75|11050.99
56271|35|2|92|21|2|489955.11|-452.15
48614|930|4|69|29|1|716292.18|10636.81
57570|824|3|17|36|1|296744.02|-2955.73
40989|291|5|86|31|2|713254.6|8676.65
90711|736|4|23|47|1|422948.69|-2930.32
90095|125|4|38|21|3|68166.25|1632.4
21053|811|3|39|19|2|414036.82|5264.93
26849|1104|2|42|18|1|678573.67|7789.86
8206|8|2|73|16|1|568330.91|10707.77
64850|1694|4|73|2|2|175523.86|14725.75
95171|966|2|71|15|1|509326.26|6467.4
11155|1525|3|59|42|3|870093.32|8206.61
46907|1306|4|63|31|1|698221.21|-1019.05
436|228|2|99|3|1|51001.47|10762.63
64438|396|3|37|18|3|681982.31|-2231.57
7755|404|3|66|40|1|136623.39|14451.23
21539|1301|4|56|6|3|1355.75|9282.21
59906|1346|1|68|15|3|87430.15|-3709.46
23747|922|5|50|13|2|91111.81|12571.24
2899|1499|1|73|21|3|794454.82|-4977.46
54142|796|4|30|9|1|818496.43|12767.4
94597|1015|5|86|14|3|353711.07|-2499.5
36342|1330|1|69|34|3|457713.99|9694.99
47894|736|4|84|36|1|531102.79|4684.8
54607|1350|5|23|12|3|266072.0|6651.53
81430|702|1|21|24|3|448193.49|631.58
4960|1440|1|71|18|1|625423.72|10235.45
54786|583|5|99|9|1|615297.09|6985.28
57420|1668|2|30|11|2|829406.69|9162.91
15699|1201|2|2|24|2|665941.06|7959.75
64591|1367|4|94|22|2|140984.27|1956.27
37771|465|1|10|7|3|406208.38|10251.2
53286|937|5|94|43|1|266882.32|10099.15
45767|1666|4|41|25|1|359626.29|1854.97
94073|1185|3|14|41|3|936565.68|8525.3
12117|68|4|28|15|2|249707.84|11910.16
8785|932|2|39|12|1|347559.61|2746.39
7626|1733|4|59|32|3|979204.6|-3503.88
83088|816|3|25|26|3|70525.35|11774.22
69031|949|2|47|28|3|248028.2|13485.33
27865|17|2|67|21|3|758177.85|14104.91
9439|606|2|78|14|1|661803.22|-3195.43
27932|1708|4|50|18|2|55540.75|13954.07
31182|1101|5|48|22|2|171950.62|5268.86
79853|392|2|41|14|2|418425.03|11574.57
26978|1371|5|45|1|2|174989.67|3523.18
39310|1253|2|83|14|2|234681.14|11387.86
25061|4|3|73|5|2|335298.57|10561.85
