transaction_id|date_id|transaction_type_id|account_id|channel_id|location_id|currency_id|transaction_amount|transaction_status
57800|1243|3|86|4|44|3|80.38|Failed
59191|1302|4|61|1|1|3|7050.09|Pending
25047|851|1|47|2|32|2|670.26|Completed
18843|513|1|61|1|50|2|6644.49|Pending
35916|1234|2|98|1|12|3|8035.54|Completed
86267|1603|3|66|3|35|2|25.36|Pending
31880|1651|3|90|3|44|3|3264.13|Completed
27484|1321|4|36|2|4|2|6407.68|Failed
23797|998|2|40|1|3|3|8715.9|Pending
30697|737|1|9|2|47|2|8554.51|Pending
75949|928|1|84|1|32|1|6043.94|Failed
77325|1116|1|3|1|42|1|4455.08|Completed
81793|1300|4|86|2|26|2|3132.75|Pending
9512|588|4|95|3|23|3|8752.58|Pending
55748|1270|2|96|2|44|2|8153.62|Completed
69323|1644|2|57|1|9|2|8776.64|Failed
29334|1406|3|30|3|50|3|3730.26|Failed
58673|10|4|37|2|17|3|3425.96|Pending
78953|1127|4|97|5|22|3|5507.73|Failed
84092|93|3|98|3|9|2|6513.33|Completed
6507|1767|2|2|2|12|1|3578.88|Failed
91538|414|1|38|4|3|2|9694.57|Failed
59823|986|1|66|3|38|1|4436.22|Completed
457|521|2|51|2|41|1|2640.31|Failed
35149|437|4|78|2|42|1|352.64|Completed
83771|98|2|96|3|26|3|6800.01|Completed
86352|1163|1|27|4|30|2|2898.39|Pending
94901|1068|1|97|5|42|2|9472.31|Completed
64170|792|4|29|5|15|3|5813.99|Completed
21969|629|3|85|4|8|1|3501.42|Completed
63801|364|1|9|5|21|1|6579.29|Completed
83275|556|4|97|3|24|2|7308.29|Pending
23428|517|3|38|4|9|2|8218.02|Completed
39615|638|3|83|4|41|1|6342.6|Failed
89989|1114|3|58|4|1|1|3166.45|Failed
64349|726|1|44|3|11|3|6185.05|Failed
78254|1705|2|78|4|26|3|385.71|Completed
15619|65|2|30|1|28|1|4093.28|Completed
36909|1222|4|65|3|22|1|5818.46|Failed
70838|636|3|36|1|34|3|8636.01|Completed
45771|1748|1|57|4|34|2|4242.54|Failed
51966|623|2|34|4|46|3|3741.16|Failed
2708|17|4|32|2|35|1|3091.7|Completed
23913|53|2|10|3|28|3|7473.44|Failed
53823|619|1|75|3|15|1|8050.49|Failed
91180|1593|4|75|2|41|2|8169.59|Failed
39972|1119|3|35|5|20|2|1556.41|Completed
24419|474|4|16|1|38|3|2080.76|Pending
38742|1224|1|11|2|10|3|9210.76|Failed
31655|1760|2|34|2|5|1|7440.15|Completed
99878|1748|2|13|3|16|3|9038.01|Failed
94340|741|1|56|3|3|2|6964.66|Completed
27292|1307|1|100|2|24|2|6055.67|Completed
49727|251|2|42|2|28|2|3578.19|Completed
18386|1458|2|21|5|13|1|1378.99|Completed
10311|487|4|46|4|9|2|6638.46|Completed
98997|1720|3|7|5|47|3|8751.95|Pending
85877|1076|2|89|3|44|3|2151.1|Completed
69783|318|3|79|4|38|1|1797.29|Completed
44553|324|1|76|2|13|2|676.6|Failed
82543|677|1|33|1|1|1|5917.96|Pending
40186|567|4|95|1|1|3|2936.83|Failed
54226|1251|1|21|3|12|1|7496.35|Failed
46186|962|4|45|1|17|2|8409.81|Failed
17908|239|2|57|4|15|2|772.69|Pending
67420|1222|1|20|5|45|1|2579.71|Pending
30617|175|4|77|4|10|2|105.84|Failed
97780|448|1|60|3|22|3|1742.57|Pending
99727|1528|2|27|3|32|1|5368.24|Completed
94312|66|3|7|2|23|1|2346.19|Completed
58127|1126|1|71|4|3|1|4180.82|Failed
70016|1086|3|34|2|5|3|4834.9|Completed
10405|1271|3|1|5|9|1|6478.14|Failed
58959|1146|2|41|4|25|2|305.68|Completed
9103|255|1|57|3|17|3|9898.76|Completed
61321|862|2|80|5|5|1|7599.84|Pending
89485|1783|2|34|4|33|2|1415.42|Failed
83294|2|4|30|1|9|2|2311.29|Failed
51817|761|3|15|1|40|3|2765.04|Pending
15869|1681|3|89|2|28|3|5087.87|Completed
4792|1290|4|91|1|32|3|8183.81|Completed
43682|1649|3|94|5|14|2|3009.8|Completed
19092|19|4|21|1|30|2|4154.11|Failed
35350|1288|2|62|4|42|3|1745.62|Failed
45643|1382|1|87|5|35|1|9634.74|Failed
30133|1378|1|96|3|41|1|402.62|Completed
31316|712|2|70|4|28|2|588.62|Pending
1748|1543|4|84|4|4|3|3750.01|Failed
91416|283|1|22|2|2|1|9688.98|Completed
9430|1765|1|4|1|27|2|2952.94|Completed
17847|1218|4|45|1|36|3|6650.67|Completed
9995|403|2|21|1|13|2|2329.28|Completed
35268|358|1|26|5|16|3|1433.87|Completed
63246|534|4|7|3|28|1|7221.63|Failed
27170|1198|1|23|4|8|1|930.02|Failed
42586|659|4|27|2|46|1|345.93|Completed
47030|1621|2|86|4|2|2|4746.44|Pending
74626|525|1|73|1|26|3|5276.11|Failed
9670|256|3|67|3|45|3|152.66|Failed
20199|658|4|83|2|19|3|4951.65|Failed
360|1010|2|23|3|25|1|8025.09|Failed
28749|293|1|33|2|38|1|2364.76|Failed
7989|1569|3|66|2|22|1|7251.51|Pending
25183|415|2|94|4|1|2|9159.08|Completed
89196|610|2|50|2|24|2|9166.17|Completed
48483|1682|4|96|2|17|2|1464.28|Pending
97629|463|2|96|3|4|1|1855.63|Failed
64079|1068|2|91|3|6|1|1911.37|Failed
89144|530|1|18|5|21|3|9259.06|Completed
10424|128|4|70|5|36|3|4715.08|Completed
2004|1686|3|81|4|8|3|2505.31|Pending
11427|36|1|30|3|43|1|994.2|Completed
16133|411|3|78|2|3|2|4476.19|Completed
12041|1806|4|49|3|38|1|1468.87|Failed
39490|1816|3|71|4|1|2|9139.34|Failed
38175|1612|3|4|5|19|1|1800.39|Pending
20163|63|1|9|1|39|2|3928.57|Failed
75722|98|1|9|5|35|1|3339.29|Failed
17684|1020|1|58|4|46|2|6509.83|Failed
22191|379|4|16|3|19|3|1502.08|Pending
5862|519|4|67|2|11|1|879.9|Failed
20768|1757|4|100|2|12|1|6035.16|Failed
70765|379|1|1|3|19|1|3199.57|Failed
59540|586|3|9|2|41|2|4643.34|Pending
54889|1748|4|75|5|36|2|7798.58|Failed
675|41|1|25|3|43|2|6318.78|Pending
17814|1104|3|63|2|21|1|5012.45|Pending
24297|284|2|46|5|7|1|6797.81|Pending
27590|600|1|34|3|49|1|7846.14|Completed
42792|913|2|97|3|21|2|9478.2|Completed
19188|1312|4|5|5|32|1|4299.79|Completed
53892|215|1|18|2|24|1|2665.62|Pending
65895|673|3|15|4|33|3|4096.61|Completed
28235|1581|1|6|1|22|1|1937.07|Failed
22014|1011|2|39|4|25|2|4841.13|Completed
73052|558|1|1|4|48|3|2403.67|Completed
86596|1715|1|58|2|6|3|3506.03|Failed
40270|656|4|100|3|9|1|9455.51|Completed
93287|1638|3|32|1|27|3|808.63|Failed
99400|63|1|64|2|29|2|7755.99|Pending
12317|615|2|56|4|5|1|2895.2|Completed
37289|1765|2|95|5|28|1|5321.3|Pending
51641|1768|1|75|3|27|3|8983.31|Failed
24547|823|2|56|1|6|3|2033.96|Pending
76270|348|1|98|3|31|2|4125.84|Completed
6160|869|4|21|3|47|1|4718.58|Failed
36096|751|4|28|4|27|3|6860.56|Failed
80286|1823|3|27|5|9|1|4787.89|Pending
13538|859|4|6|1|27|2|464.31|Completed
99677|581|3|75|1|20|2|2069.24|Completed
41494|108|1|21|5|22|1|5831.06|Failed
77059|373|1|76|1|46|1|1967.56|Failed
40030|496|1|3|1|25|3|4016.42|Completed
3616|165|2|85|4|40|3|4187.89|Pending
50931|388|4|41|4|15|1|7467.27|Pending
26525|1544|2|45|5|26|2|7279.89|Failed
17613|688|1|6|4|44|2|1498.17|Pending
9924|1190|4|89|1|37|3|7211.33|Failed
64430|1044|4|40|4|46|1|3560.97|Pending
1969|960|3|90|2|32|1|4161.36|Completed
69606|40|4|36|4|7|3|3539.01|Pending
87699|1035|4|22|3|6|3|52.34|Failed
3537|819|4|52|3|38|1|5402.7|Failed
3833|123|1|92|5|33|2|2556.58|Pending
4998|726|3|65|3|33|3|387.79|Pending
31938|251|1|32|5|29|2|1075.4|Failed
47203|1454|3|59|3|2|1|9772.99|Failed
9625|485|1|14|2|39|3|3075.2|Pending
43996|53|1|40|5|20|2|9023.04|Failed
84356|76|1|13|2|26|3|6671.62|Completed
37412|82|1|66|1|43|1|8806.54|Failed
55535|339|2|16|2|46|2|1005.7|Failed
28825|1193|3|37|1|38|3|2858.97|Pending
87105|1188|3|100|5|11|3|3152.09|Pending
44813|556|2|23|2|36|3|5482.38|Failed
14335|655|2|43|5|48|2|5255.91|Pending
33614|975|1|75|4|32|2|8695.34|Pending
71916|1152|2|84|1|25|1|8354.21|Failed
21704|708|3|22|2|47|1|2762.17|Pending
44812|1472|4|98|4|34|3|3957.16|Pending
45807|1499|4|17|5|19|1|9298.03|Pending
30648|935|2|21|4|6|3|4424.59|Failed
14437|1611|1|95|4|35|3|7899.55|Failed
10790|1249|4|69|4|2|3|8082.56|Pending
75329|1690|4|33|4|9|3|6771.21|Completed
64621|1176|1|67|3|48|2|7150.82|Failed
9689|398|3|42|1|13|2|9432.46|Completed
94161|618|1|73|4|41|3|2330.86|Failed
96639|1208|1|79|2|23|2|7116.98|Completed
99932|150|3|56|3|12|3|7140.96|Failed
6252|1748|1|70|3|41|1|4361.92|Completed
37117|1570|3|90|3|22|3|8262.29|Pending
50229|1366|4|15|4|40|1|865.43|Pending
89370|131|4|22|4|45|1|3722.74|Failed
67473|1298|4|25|2|21|2|20.71|Completed
93602|961|3|89|5|5|2|8444.45|Failed
24976|610|3|92|2|9|1|6277.44|Failed
36550|1001|1|76|2|15|2|8481.91|Failed
37116|1118|4|71|2|19|2|2806.51|Failed
15846|1537|1|84|5|20|3|7532.01|Completed
34767|458|4|47|4|22|3|3813.56|Failed
71163|886|4|32|5|46|3|9521.29|Pending
73530|891|3|13|4|31|1|2623.97|Pending
22868|514|3|93|3|13|3|6374.34|Pending
56324|1297|1|26|3|50|2|8223.13|Failed
89409|795|4|49|3|8|3|9560.78|Failed
76979|473|3|5|4|5|3|1900.72|Failed
9629|1755|4|23|2|43|3|7264.88|Completed
3061|1546|3|37|1|31|3|8754.05|Completed
27577|248|4|60|5|7|2|8154.55|Pending
96791|881|1|17|2|10|1|9605.4|Failed
70883|582|3|100|4|3|2|4434.99|Pending
45092|172|4|17|2|25|3|4989.26|Pending
28169|679|4|54|5|32|1|9865.26|Failed
56670|218|1|54|2|28|1|5834.63|Pending
57915|555|2|80|4|25|3|989.61|Completed
95830|1396|3|23|5|16|1|144.72|Failed
90426|306|4|98|4|17|2|5523.41|Failed
16582|1791|3|41|2|26|3|3547.84|Completed
141|550|4|93|2|24|1|2660.03|Pending
37671|794|2|10|3|15|1|6450.16|Completed
18052|131|2|100|2|17|3|5036.56|Failed
20515|193|3|93|4|46|2|1907.29|Failed
70602|42|3|92|4|21|3|6407.13|Completed
72088|395|1|36|4|23|3|4274.35|Completed
3781|881|4|58|3|29|1|9082.98|Pending
37726|1554|1|17|2|25|3|9321.29|Failed
99220|231|2|26|3|4|3|5545.45|Pending
70186|1425|3|85|4|18|2|1007.16|Completed
35691|1602|1|66|4|7|2|409.54|Pending
70565|1519|2|75|1|17|3|2669.4|Completed
19921|359|1|87|1|25|1|28.31|Completed
21649|94|1|90|3|25|2|2740.76|Failed
6766|988|4|51|5|45|2|439.94|Completed
14940|425|4|21|3|33|3|4807.73|Failed
14864|796|2|18|5|25|3|8513.25|Pending
80576|502|3|16|2|32|1|545.16|Pending
69442|119|1|98|1|5|3|9306.08|Failed
47136|1666|3|100|1|11|3|643.16|Failed
24183|1310|4|69|5|18|3|212.43|Completed
9901|348|3|40|4|24|3|1187.85|Failed
3228|538|2|60|3|3|3|7432.72|Completed
12178|1233|1|87|2|10|2|3237.96|Completed
85091|890|1|80|3|9|3|6545.38|Pending
89801|1383|3|85|5|14|2|580.94|Pending
64265|220|4|92|4|37|3|4605.21|Completed
6213|180|3|73|4|41|2|3979.32|Failed
50625|1129|2|35|5|26|2|4238.41|Failed
90400|1755|4|37|5|24|3|6367.22|Failed
55849|1055|2|44|2|9|3|9131.85|Pending
11856|898|2|28|3|2|3|2491.71|Failed
73346|1176|1|98|4|40|1|7761.92|Pending
10333|1466|2|23|2|48|3|3850.6|Completed
77600|511|1|67|5|18|3|4534.11|Pending
51260|104|2|16|5|8|3|3279.03|Completed
2673|991|3|49|4|17|1|6761.25|Failed
92502|1733|2|30|2|10|2|1251.11|Failed
46503|995|1|27|5|35|1|8784.98|Failed
43974|1185|2|56|2|20|1|4380.7|Failed
71994|483|4|24|1|48|1|4658.53|Pending
24147|942|2|87|5|19|1|9574.46|Completed
75472|1114|2|88|3|48|2|7151.22|Completed
80555|1668|2|16|3|15|1|5446.19|Pending
40429|1548|3|63|5|8|3|5132.78|Failed
87189|176|3|2|4|38|3|4656.61|Pending
25323|1606|2|23|3|8|2|1136.61|Failed
94757|967|3|40|2|14|1|9502.77|Pending
24916|498|3|39|5|3|2|1655.68|Pending
42960|1263|4|14|3|48|3|564.89|Failed
66648|1590|3|54|2|50|2|879.88|Failed
6351|1774|3|22|5|11|3|9074.88|Completed
92536|600|2|36|3|3|1|9594.65|Pending
39748|1092|4|25|3|23|1|4601.18|Pending
52544|179|1|75|2|3|1|9135.13|Completed
66370|1446|3|16|3|6|3|796.67|Failed
17361|852|2|46|1|16|1|5397.45|Completed
9256|127|2|92|1|23|3|9104.41|Failed
48791|776|2|55|5|4|3|4018.71|Pending
83534|1733|2|3|1|22|3|6201.48|Completed
81856|879|2|33|1|22|1|7340.26|Completed
65390|1477|3|24|5|11|1|504.13|Pending
74283|373|2|97|3|35|2|7143.19|Pending
44053|1515|2|78|2|17|2|3940.37|Pending
57167|1008|1|60|4|9|1|7849.98|Pending
85946|1599|3|63|5|24|2|8311.01|Completed
62567|1791|1|77|1|17|3|4680.14|Failed
5149|647|4|48|4|1|2|3824.61|Failed
12873|1400|3|48|5|7|3|8290.41|Failed
87652|1342|3|64|5|4|2|1062.45|Pending
84041|748|3|70|2|21|1|2826.89|Completed
30607|1179|2|24|3|32|3|1121.32|Pending
46659|243|2|21|1|19|1|7407.41|Failed
74435|931|2|33|2|42|3|6793.23|Pending
56396|986|4|73|2|27|2|9860.48|Failed
76307|882|4|52|5|39|2|369.41|Completed
5170|931|4|3|4|36|1|6023.63|Failed
22840|974|2|97|2|22|2|7359.29|Pending
98764|442|4|67|1|36|2|4496.5|Completed
94552|1760|1|39|2|31|3|4336.42|Completed
4569|147|2|91|4|45|2|2604.86|Pending
14914|1316|4|15|2|26|1|7526.0|Pending
60687|1188|4|81|1|8|3|8189.5|Completed
24003|901|3|58|4|19|1|4834.24|Pending
83879|1240|1|17|1|21|2|8211.2|Completed
12137|693|2|67|3|15|1|6343.98|Completed
5722|691|1|5|3|2|3|4117.92|Pending
88456|1394|2|91|3|49|3|6227.08|Failed
13738|675|2|61|2|36|3|9825.26|Completed
8095|1696|3|12|5|6|1|6565.46|Failed
87473|50|4|59|5|38|2|5639.91|Pending
81675|791|4|11|1|39|2|9250.56|Failed
62358|396|3|98|3|16|3|237.47|Pending
99279|1618|3|100|3|25|1|9369.21|Completed
18602|1597|4|87|4|19|1|2529.6|Failed
47649|748|1|84|1|9|3|7886.58|Pending
68695|88|4|27|2|1|2|9664.67|Completed
98864|968|1|62|2|23|1|5631.64|Pending
79173|11|2|91|3|39|2|3133.45|Failed
73361|782|4|8|1|3|2|1389.69|Pending
55441|1372|2|73|2|18|1|4111.14|Failed
91290|886|2|91|4|43|2|5281.73|Completed
40944|1273|1|35|2|39|1|9870.6|Completed
12658|1430|2|63|1|49|3|9877.12|Completed
15643|294|3|77|5|47|2|5946.12|Completed
17353|1810|1|97|2|9|1|6194.79|Pending
38190|821|3|21|2|22|2|6083.96|Failed
62792|1057|3|50|2|44|1|3926.76|Completed
80476|421|3|52|5|11|3|9822.84|Completed
38385|1427|2|65|2|31|2|2246.46|Completed
43054|1705|1|93|1|33|1|8821.0|Failed
12338|1725|1|70|1|18|3|3404.43|Completed
89632|1800|1|81|5|39|1|4834.1|Failed
53202|566|1|88|1|25|2|8305.16|Pending
50226|1633|3|10|4|1|2|6428.64|Completed
45576|1111|4|56|3|48|2|6169.37|Pending
49164|335|1|73|1|35|3|7109.76|Failed
89362|16|1|96|2|33|3|5432.79|Pending
57034|1361|1|31|3|19|2|3737.11|Completed
88652|866|4|94|5|44|1|5158.37|Completed
92460|1546|4|49|4|7|1|9381.38|Completed
85342|987|2|29|5|21|1|7579.95|Pending
90401|534|1|57|1|15|1|3513.88|Completed
75374|1610|2|37|3|49|1|2749.8|Failed
10220|332|1|49|2|25|2|5925.24|Pending
44916|1426|3|20|5|13|2|9794.39|Pending
20112|1429|3|52|2|20|1|3618.63|Completed
91957|187|3|38|1|38|1|6918.58|Failed
98678|1306|1|66|2|6|3|1876.16|Pending
16216|933|2|54|3|3|3|9074.02|Pending
13336|72|3|98|1|4|3|94.45|Completed
78702|1675|2|41|4|24|3|2095.25|Failed
69039|1565|4|91|2|16|3|2716.41|Pending
4690|1681|4|68|3|29|2|8603.11|Completed
82164|1494|3|91|4|26|1|6234.11|Pending
72457|706|1|15|4|23|1|1241.82|Completed
36776|211|2|60|2|9|3|9558.9|Pending
70539|649|3|81|3|23|2|4321.98|Completed
76773|170|2|27|1|10|3|5876.38|Completed
56183|599|2|63|3|47|3|24.69|Pending
32545|725|2|65|2|24|1|2210.71|Completed
24743|266|3|63|3|47|3|3324.96|Completed
88662|458|3|57|1|24|2|9574.95|Pending
6938|1197|4|67|4|13|3|3202.73|Completed
13831|249|2|68|2|33|3|9041.87|Completed
20143|644|3|74|3|27|2|6955.94|Completed
15099|1585|1|14|5|33|1|9434.2|Completed
64244|1434|2|32|4|44|3|6651.61|Completed
21192|1102|3|74|1|45|3|5089.26|Pending
68079|1581|3|99|2|24|1|2958.37|Failed
80642|751|2|51|3|40|2|5805.58|Pending
47944|1280|3|65|1|40|1|5116.12|Failed
47586|1340|2|49|2|38|3|9239.8|Completed
27475|1042|3|73|5|23|3|8066.33|Pending
60924|949|4|37|2|38|2|8192.8|Failed
72966|607|3|81|3|48|2|8051.25|Pending
32824|1236|1|62|4|12|2|5616.8|Pending
6521|1799|1|21|2|11|3|5711.17|Failed
49074|1741|3|76|3|27|3|7797.43|Failed
58172|956|2|66|2|36|1|6219.06|Pending
7559|804|4|49|1|49|1|6919.86|Pending
94401|778|2|84|5|13|3|7228.88|Pending
80258|1578|2|14|5|41|2|8146.4|Failed
36009|959|1|76|1|26|2|7746.04|Failed
41576|31|2|61|3|22|1|5794.23|Pending
66465|227|3|69|2|5|3|62.01|Completed
7650|114|1|7|1|2|1|2440.12|Completed
74577|1631|2|57|4|44|2|82.19|Failed
42372|1020|1|61|5|30|3|4149.35|Failed
24603|1340|1|55|5|7|1|1855.7|Pending
45299|1578|4|47|4|43|1|4398.42|Completed
27151|1253|3|100|3|14|1|4119.51|Failed
28540|838|3|87|3|3|2|216.52|Failed
42888|1015|1|53|1|34|1|9736.6|Pending
86733|828|3|79|3|44|1|179.89|Failed
85118|732|2|70|1|38|2|8218.5|Pending
54593|717|2|23|5|50|3|3244.51|Failed
79817|468|2|20|5|43|2|5042.23|Completed
29683|783|3|88|2|15|3|8337.98|Failed
77510|988|3|94|5|34|1|5302.13|Completed
884|414|4|12|3|40|2|2554.73|Completed
43130|513|2|29|4|46|3|829.34|Pending
24322|1812|1|94|5|35|1|3105.12|Pending
40598|1272|4|36|1|40|2|3608.61|Pending
80566|717|1|75|3|22|2|702.79|Completed
2398|1012|3|26|2|32|2|607.77|Pending
45323|352|4|81|5|28|2|1972.46|Completed
53266|56|2|11|1|42|1|4957.86|Completed
23036|1749|2|86|2|7|1|4427.61|Failed
68643|1754|3|88|4|28|2|7484.6|Completed
73213|1807|4|63|3|36|1|6232.62|Pending
11228|570|4|86|2|11|2|300.79|Failed
78918|474|2|2|4|4|2|4757.13|Completed
85421|431|3|12|3|31|3|8015.67|Pending
46371|801|2|82|1|6|3|8298.58|Failed
9306|1095|3|25|2|40|1|2826.82|Pending
37715|285|4|27|1|44|1|3294.7|Failed
75101|1729|1|46|2|3|3|90.47|Completed
37343|998|1|9|3|15|3|2922.59|Failed
76778|910|1|39|4|15|1|7226.76|Pending
93948|646|1|27|3|21|3|6956.46|Completed
96647|1238|3|62|5|37|2|3523.9|Completed
2174|1807|2|73|4|20|2|3162.68|Pending
49809|1187|1|83|3|13|1|1990.13|Failed
59263|987|2|63|2|50|2|440.36|Completed
51468|372|1|81|4|19|1|9370.92|Pending
14917|487|4|7|2|49|2|2586.33|Failed
60088|336|1|41|2|38|1|9417.17|Pending
10762|1575|4|42|5|38|2|7405.41|Completed
55827|666|4|7|5|15|1|9961.99|Failed
54478|18|3|39|1|20|3|410.46|Completed
31533|975|3|38|1|15|1|1242.02|Failed
53401|929|3|19|2|48|3|9763.05|Failed
20027|1143|4|35|4|6|3|7720.04|Completed
52473|87|3|95|3|32|3|9619.94|Failed
62125|177|1|73|4|27|2|5213.19|Completed
73306|1740|1|99|1|34|2|6677.7|Pending
21522|1012|4|30|1|20|1|2907.12|Completed
69566|669|3|75|2|43|3|224.19|Pending
1380|1803|3|35|2|33|3|4984.75|Completed
26881|1618|3|16|2|19|1|6704.09|Completed
45593|1159|2|19|1|20|3|5806.99|Failed
58683|614|3|44|5|17|3|6508.63|Failed
68419|567|4|10|3|41|2|5397.33|Failed
33938|237|2|7|5|23|2|7881.62|Failed
2081|1767|2|16|5|48|2|3214.91|Pending
83106|1122|3|71|1|25|2|5488.17|Pending
58243|480|4|15|4|24|2|7746.81|Pending
54677|999|2|45|4|18|1|1949.05|Failed
36352|576|4|68|5|20|1|3739.73|Completed
81853|828|3|51|5|46|3|1858.81|Failed
33098|1465|4|96|4|12|3|5329.85|Completed
58219|426|2|92|5|48|1|6831.57|Completed
15038|206|3|87|1|21|1|1582.4|Completed
71262|1238|4|52|5|37|1|1828.61|Completed
48713|1125|2|25|2|30|2|8903.54|Failed
93085|1031|4|66|5|3|3|9020.78|Completed
21270|1025|2|42|5|9|3|7032.4|Completed
71847|1044|1|9|5|5|2|4221.92|Completed
58634|1131|1|36|4|15|1|2959.07|Completed
64439|309|4|91|1|41|3|1605.27|Failed
74426|571|2|80|1|33|1|6872.66|Completed
49627|392|3|13|5|50|3|9220.89|Completed
76217|487|4|59|2|25|1|4159.68|Pending
91057|1391|1|48|3|34|2|3262.73|Completed
35497|1037|4|37|2|38|1|9352.67|Pending
5784|112|4|91|3|36|1|9331.05|Pending
63739|1223|2|66|3|28|1|9111.8|Pending
43333|194|1|29|1|3|2|1775.08|Failed
79028|1552|3|97|5|27|3|7551.56|Pending
83476|1413|1|59|2|25|3|9589.83|Pending
18752|1117|2|49|2|3|2|2894.3|Failed
76499|1187|1|11|4|43|1|4764.51|Failed
98097|1145|3|53|4|24|2|1044.54|Pending
11707|166|1|49|4|45|3|1226.19|Completed
1984|1459|3|14|2|45|1|6080.35|Failed
58496|460|3|14|2|30|2|3007.94|Pending
36464|383|4|55|3|7|1|5540.92|Pending
46102|398|2|19|2|45|2|891.7|Pending
85992|1765|4|76|1|20|1|4188.41|Pending
10076|1563|1|7|5|18|2|7237.14|Failed
11117|998|2|79|1|50|3|5345.01|Failed
2795|9|4|6|4|16|1|5809.21|Failed
36288|740|4|45|4|16|3|5840.48|Pending
32685|580|1|98|3|26|1|7844.7|Failed
22499|148|4|87|5|18|2|8546.51|Failed
91011|1669|3|90|2|27|1|3559.83|Pending
94647|456|3|57|4|37|2|2310.89|Failed
4832|139|3|84|4|30|2|5458.18|Completed
4138|1127|1|13|1|37|3|9166.88|Pending
71892|1151|2|45|3|42|2|4883.17|Pending
17009|969|1|64|1|33|1|9392.48|Pending
45241|727|4|69|3|16|3|9119.56|Pending
75034|1803|4|32|5|41|1|258.25|Failed
99021|1545|4|61|2|17|2|3078.28|Pending
16905|991|2|35|4|42|2|1553.96|Pending
39664|1297|3|47|5|2|1|2783.69|Pending
6303|50|2|76|2|18|2|1062.17|Pending
70007|854|3|100|5|37|3|6345.13|Completed
86929|1221|4|74|1|13|3|7876.18|Completed
5688|615|2|60|1|5|2|8148.25|Completed
25220|114|1|49|3|18|3|7988.44|Completed
81586|428|3|1|4|37|1|9624.11|Failed
27771|953|3|84|1|15|2|5206.05|Completed
65625|664|2|83|3|11|1|5098.68|Pending
89940|825|2|16|4|27|1|1160.68|Pending
38391|1325|3|77|4|16|1|4040.22|Pending
70371|408|4|92|5|16|3|8592.13|Failed
23633|283|2|62|1|21|2|7623.2|Failed
28056|795|4|8|1|42|3|8621.19|Pending
60554|511|4|56|4|39|1|2103.96|Pending
21673|1460|1|25|1|31|1|9323.58|Failed
54002|312|2|26|5|25|1|8204.89|Pending
74105|459|2|3|4|40|3|9147.21|Failed
26516|253|1|69|3|38|1|1279.43|Completed
63890|1745|2|84|2|4|3|3285.11|Completed
92361|1239|2|7|2|50|2|3389.4|Completed
87627|1692|2|47|2|22|3|3056.07|Pending
49699|1507|2|90|4|36|3|9873.17|Completed
68223|1042|3|48|2|38|2|5004.16|Pending
24460|784|2|10|3|11|3|4509.65|Completed
4849|373|3|86|2|20|3|434.89|Completed
83519|1813|4|58|4|14|3|6348.41|Completed
16156|1094|2|89|3|43|1|8346.56|Failed
10675|831|4|39|2|45|1|7264.73|Failed
40904|844|1|73|2|29|1|4995.17|Failed
48990|505|3|4|4|47|3|6605.06|Failed
56184|1072|1|34|1|32|1|1196.54|Pending
60894|103|4|11|1|1|1|1088.33|Pending
70078|1132|3|55|3|41|1|8589.24|Failed
16660|257|1|73|5|20|1|171.37|Completed
87933|405|3|95|3|5|1|9921.63|Completed
69243|489|3|80|2|30|3|1486.03|Completed
88199|1758|2|41|5|42|1|3721.2|Pending
2942|978|4|49|5|27|1|1195.75|Failed
17543|1101|3|52|4|29|2|2673.19|Pending
36363|1026|1|71|1|20|2|9425.49|Pending
37884|1108|2|62|5|9|3|1666.89|Completed
77154|25|2|2|1|47|3|9646.22|Failed
1931|1597|1|39|3|26|2|2291.77|Completed
36260|422|1|15|1|27|3|9193.97|Pending
75434|1648|1|44|2|10|3|6421.27|Failed
55878|655|2|47|5|44|3|2993.12|Failed
41450|1794|2|56|3|41|1|5393.32|Failed
53910|837|1|34|1|37|3|2313.74|Failed
94775|1811|1|11|1|20|2|9029.08|Completed
64148|774|4|57|4|43|2|2746.23|Failed
20847|1064|1|14|3|6|2|2839.58|Completed
74691|1098|2|46|1|1|1|8969.18|Pending
76576|1461|2|78|4|13|2|4954.71|Pending
14203|64|4|76|2|8|2|3323.15|Failed
53796|800|4|87|1|46|2|9351.45|Pending
43823|888|4|95|4|48|3|1876.66|Failed
34892|1152|1|92|1|11|2|5542.73|Failed
93263|1406|4|54|4|38|3|8770.92|Completed
77201|583|4|25|1|1|1|5950.48|Failed
73453|913|4|51|2|2|1|5949.35|Pending
18992|236|4|49|5|10|1|7753.52|Pending
31029|1529|4|94|5|9|2|2090.36|Completed
72477|947|2|93|1|14|2|1781.31|Failed
9791|1789|2|89|5|14|2|4598.56|Pending
72434|1482|4|28|2|11|2|1792.85|Pending
50907|147|2|13|4|15|3|9908.7|Failed
2916|1518|1|28|4|31|1|622.69|Pending
52703|1669|1|23|2|50|3|7830.3|Completed
31176|241|1|48|1|1|2|1006.19|Completed
9029|239|2|48|4|41|1|9898.78|Pending
99399|1704|3|56|3|28|2|4623.94|Completed
34455|691|4|100|4|21|3|8002.31|Completed
66994|1038|3|75|1|17|3|4243.74|Pending
30|1616|2|99|2|29|3|1475.11|Pending
64580|1700|1|98|4|21|3|3051.88|Failed
59674|1178|3|36|1|17|2|5576.17|Pending
87203|679|2|1|3|17|3|4463.91|Failed
