balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
83596|677|66|3|562213.85|537339.46|680991.81
6326|159|26|3|903300.64|835875.18|570637.03
61697|869|71|3|803679.17|902272.59|487809.415
38167|1733|12|1|771835.55|642716.63|292778.445
8035|612|67|3|759759.25|539355.37|860818.12
58812|1045|39|3|54928.19|727825.88|187532.575
64901|789|58|1|680708.56|112344.67|526642.095
19115|857|80|3|835510.53|978959.39|159745.225
17219|1603|60|3|476181.96|318042.94|477961.26
25369|1744|8|3|531082.07|124298.87|134135.785
2640|516|33|3|546572.92|35291.92|856675.29
38058|1298|6|3|354498.35|647891.47|273814.435
72437|1454|77|2|199074.72|115249.51|605699.515
30313|307|62|3|401283.63|427976.15|374258.76
431|1543|14|3|828527.55|186170.57|555060.065
32032|1645|92|1|686049.31|465518.45|597478.325
49063|1167|50|3|451240.5|34620.28|482104.985
14184|1189|10|1|159599.51|644493.53|177210.26
58809|830|84|3|75919.0|285668.58|413405.99
97685|1193|14|1|106580.2|987605.47|245911.025
17485|54|71|1|75799.14|765592.01|387429.0
11906|932|38|2|935161.71|111012.63|382161.515
38943|1766|64|2|997114.73|510017.98|634994.94
90822|542|38|1|452513.76|393718.81|497388.655
67851|1698|67|2|993179.52|829319.48|219758.06
31889|1584|61|3|494165.23|399439.75|179620.405
45597|237|37|3|40430.17|328012.56|595042.585
6652|419|37|3|645476.66|944235.26|619699.845
41698|1517|34|2|904963.1|262305.16|607236.17
65081|638|60|3|127856.8|152710.37|435544.245
90567|440|58|2|443675.03|704853.89|518056.89
51570|457|60|3|571603.07|884156.7|516379.43
95007|1230|17|3|122700.52|875870.25|740152.14
76641|843|53|1|406680.16|710592.92|784585.955
14031|216|38|1|345069.89|109137.06|253810.365
70660|123|60|3|503258.98|117021.11|510855.325
2832|618|48|2|249609.92|756928.05|386065.285
11809|764|51|3|815243.14|87464.37|172357.175
57144|1695|66|3|532903.26|152383.72|121786.305
53997|1688|63|3|568825.94|675473.25|301569.82
40119|886|40|2|26464.61|749255.82|516279.345
42701|1680|41|1|667032.29|74893.63|432763.045
60089|1598|18|1|695641.42|209605.22|747002.135
9173|201|51|2|256662.15|218814.24|440982.95
15102|651|52|3|86185.82|448191.12|685532.11
98556|1009|7|2|187298.91|343144.24|941141.81
25767|194|91|3|482790.73|264314.29|704594.855
16172|1818|76|1|364741.72|50471.82|246618.58
76951|240|9|1|750949.82|586105.76|721966.335
638|1538|74|3|809977.75|956485.6|751462.58
31864|1750|38|1|183843.86|163254.96|377171.53
26376|1569|61|1|949553.02|804963.0|467749.17
88807|1017|13|2|360041.58|467561.87|855044.26
60265|386|47|3|298376.13|718642.47|666170.525
40464|987|19|1|704572.06|422916.02|940939.11
84814|16|69|1|784166.45|83644.77|381236.94
56019|993|46|1|170277.4|746360.83|397551.545
14199|1070|44|1|190060.33|306394.36|403891.755
35884|1485|67|3|92849.19|253200.24|248405.88
66504|352|8|1|503478.74|755322.92|499213.755
59855|1270|80|3|771210.68|769430.37|309653.115
83889|642|71|3|64803.14|382916.64|392444.87
15116|96|24|1|63505.92|453362.05|170132.25
5124|999|32|1|331640.57|641312.25|749949.82
7202|837|63|1|396039.46|484039.36|907627.25
28503|334|60|2|411641.66|263019.58|492769.31
52431|1815|29|1|9529.17|263264.0|901796.25
93269|1292|37|2|520457.31|591955.85|503988.88
28200|722|53|1|670860.4|825669.64|659325.185
39889|518|40|1|611319.58|997371.89|673700.275
69978|1433|98|1|811247.15|209691.02|104955.915
33880|1201|1|3|441059.5|751031.17|498551.755
71275|1297|4|2|778326.97|394096.77|812694.455
23548|1515|63|1|967963.03|150412.99|898480.68
80890|754|77|3|268388.38|155284.1|880618.425
5911|998|22|3|203377.07|258274.98|196864.82
17097|890|86|2|316816.92|449289.45|613979.755
80140|559|59|3|314984.18|208585.85|91498.685
95546|1625|23|2|785520.78|772837.41|449668.665
84259|161|24|1|136062.36|1384.78|863333.01
81197|880|17|3|448331.51|989328.96|803894.795
80884|1710|86|2|110298.91|693949.46|492577.755
84960|560|85|3|476336.21|914672.27|757294.53
92994|1405|6|3|251891.89|889725.82|179542.66
43566|199|40|2|424959.08|122891.68|75460.76
85666|1246|73|2|217559.09|63787.49|509036.38
29231|55|59|1|434204.74|306592.05|320832.61
3952|672|18|3|225068.71|225846.33|133050.97
62029|847|35|2|680307.63|81715.08|694110.105
71260|875|43|2|422047.14|734800.04|673647.81
43339|1286|75|3|523836.24|759729.4|281588.22
27125|1041|63|3|750342.92|533356.89|534361.74
72034|198|89|3|634744.6|497281.65|886495.43
87040|647|21|2|476829.1|328254.16|702744.395
59589|1250|86|2|933552.41|349575.38|448863.245
35315|1634|2|1|769127.11|236956.12|651463.67
33377|1213|11|3|715984.68|301143.18|645883.62
41941|423|59|1|344140.28|117904.64|299962.825
97188|348|34|1|168944.71|518382.99|703855.75
33094|354|94|1|163968.49|463511.17|572157.4
49703|709|23|3|157383.96|780804.94|524928.78
65949|1208|66|2|866376.41|861103.57|741377.695
94523|445|70|1|280991.64|597790.72|510862.025
96921|110|91|2|19975.34|556585.12|673334.49
15505|662|56|3|135702.71|843353.06|661706.825
1118|554|69|3|820748.51|847705.86|607689.07
58637|1638|37|2|896897.74|538927.97|616799.11
96813|1560|50|2|910162.8|838097.74|305524.505
34348|898|77|2|250075.2|195231.16|812365.16
62466|608|85|2|831369.38|367363.34|480368.845
19772|180|46|3|918905.11|224946.51|628773.365
5943|114|40|3|193316.34|698739.92|211028.135
17131|914|50|2|819579.95|17768.99|638559.775
37511|850|97|1|579293.4|261005.65|411493.365
84725|1070|24|1|840276.83|628766.89|589087.555
33625|1421|50|1|855669.68|503146.96|288527.725
27969|1810|72|1|610849.23|366306.34|665322.225
55811|1759|40|3|432689.14|291307.33|522157.595
2242|504|97|2|270321.0|862713.02|550079.765
85442|1315|10|3|62402.3|507043.92|235792.255
84693|1792|23|1|318064.11|319872.86|585870.125
75239|659|92|3|888235.64|673231.3|505307.355
24647|422|70|2|160837.17|941937.19|492564.15
1075|416|6|3|957603.02|903553.03|688853.475
2030|1176|27|2|376692.12|496569.46|101602.3
95128|753|94|1|837282.67|718634.29|796800.595
56287|441|77|3|504557.22|547015.28|360871.795
93307|770|71|2|260661.51|941334.15|834861.28
13963|269|13|3|650666.06|910070.36|229825.335
94639|1699|57|2|699648.95|589758.54|156516.5
76387|870|81|1|628435.26|723688.57|443963.295
98324|949|25|3|41452.78|640477.0|717990.88
93511|145|72|1|941051.51|879836.35|368101.255
58599|1300|58|1|628290.25|700256.15|241573.97
26261|819|81|2|283566.72|886778.55|255941.5
35178|1520|4|1|886833.23|585023.33|763640.8
45304|421|34|1|534773.2|629055.51|155895.77
93187|1219|74|1|390.15|755699.73|565691.78
34016|1148|94|1|358312.05|544423.92|601365.025
75099|671|97|2|334960.5|262888.58|636096.195
9047|176|43|2|100025.64|969938.35|283057.915
24040|1577|51|2|751097.44|203849.43|134790.47
21311|895|17|1|706796.49|746257.52|504095.74
1027|816|9|1|675648.91|46800.78|411613.13
48349|1715|58|2|706597.35|538669.22|216456.925
9067|79|12|3|574473.71|140990.98|421878.185
45319|1606|6|1|782989.5|82780.03|583842.62
43522|1465|52|3|493957.62|826376.86|483901.21
84399|692|66|2|163950.12|968654.87|443756.19
44943|1178|71|3|995489.28|495145.5|359003.47
1435|351|64|2|754640.55|204696.16|249380.665
67838|846|12|1|518859.75|344987.19|585919.15
4592|1177|83|2|527664.55|872705.94|794660.96
69287|248|43|2|942147.52|650480.84|392753.425
36095|1277|6|3|658670.32|279281.89|908284.52
33704|334|5|3|237246.38|792196.37|669219.465
58446|619|79|1|444858.96|300413.28|344692.21
84851|1098|54|1|25478.62|983590.21|408730.33
98364|18|47|3|76238.77|257197.28|380569.325
20529|1222|27|1|187164.97|999497.18|413040.65
26316|1572|53|1|726846.11|202028.33|751987.915
31911|611|49|2|579627.29|781000.0|981092.055
38826|1244|69|2|438179.28|216167.5|718135.145
98446|154|15|3|798009.62|996286.65|725620.16
29166|322|72|1|652508.61|449941.95|595042.62
43268|1360|18|1|543350.51|801237.99|626168.895
49610|625|1|1|579475.28|369700.71|451670.285
87733|114|77|3|526392.65|161256.47|313731.3
21629|1099|29|2|680388.34|345153.11|378761.835
62969|342|44|3|469168.88|606992.91|426560.07
80246|248|2|1|216175.64|230937.61|607428.11
24498|126|72|3|18658.36|527030.36|437557.31
5477|319|28|1|886124.84|626562.57|314381.375
86208|1270|42|1|821601.48|680485.7|568959.03
81442|731|36|2|590731.12|545453.38|394360.845
73082|1158|39|2|655901.0|816208.19|765836.17
98638|1609|99|1|622254.38|776769.49|649488.435
78301|1810|68|2|845754.59|140174.24|700699.95
84827|1110|3|3|919319.19|716924.44|675676.035
41881|382|77|3|37922.3|369855.72|367594.815
58559|850|2|3|815373.6|510779.14|449212.79
25070|375|76|2|167300.43|695197.86|355524.465
10197|308|27|2|651863.96|405180.04|309450.03
38279|1563|72|3|777909.0|5813.12|494421.58
94697|1509|29|2|180676.3|160156.78|586646.475
27679|1154|56|3|668355.24|577324.96|461947.045
33058|1405|35|1|947266.22|624145.2|720157.21
72392|1093|91|1|820800.62|481530.95|546521.14
83729|721|23|3|945503.31|895046.3|626524.825
13970|1481|79|2|302133.73|258304.26|536281.305
46224|283|73|3|989085.73|896130.6|208967.61
78863|575|93|2|457164.83|186352.7|14141.355
76384|1197|39|3|632061.24|176458.6|924967.345
52963|1426|34|2|170070.07|505253.12|350627.465
50339|558|57|2|555728.08|400074.49|515569.82
86104|1596|32|2|81281.68|124071.9|439554.31
8250|438|82|2|496534.65|8816.89|292310.98
32072|1067|36|3|684599.87|163173.57|144897.72
68776|1290|91|2|253777.78|328644.43|565508.75
72443|201|98|3|182948.24|958730.53|216576.865
6059|812|1|1|400018.86|324566.0|509741.815
54017|880|15|1|286401.92|299882.49|407829.175
88517|1560|12|1|691876.65|455344.29|497968.715
11167|656|50|3|760192.43|639963.55|468588.095
7137|880|66|1|349330.97|623242.06|361002.38
90871|516|76|2|784241.96|749849.62|678546.67
59230|1056|62|1|405803.76|275435.56|74631.745
91949|1440|39|2|445130.17|451980.63|176652.78
5702|839|54|3|156986.52|581792.21|149527.87
79396|866|53|2|742861.02|923402.48|460927.89
5635|417|38|3|720772.22|703980.71|335614.345
35653|573|58|3|628834.45|940199.17|285400.715
78384|493|79|3|616670.82|540027.73|706564.805
7006|1487|38|2|11911.43|250528.28|203922.7
68006|1023|91|2|129126.79|305501.96|889473.25
18169|608|24|3|875065.41|425995.34|763825.365
32059|1225|54|2|353369.97|563645.07|372926.16
82318|1822|58|2|768647.02|110068.86|538136.635
57819|718|63|2|692633.9|65792.29|225872.98
67402|49|1|2|857707.54|424434.45|483779.23
84864|129|36|1|338327.63|477951.57|553649.285
856|902|83|1|91109.51|815355.62|515147.9
18914|1430|72|2|479060.76|999727.82|849783.335
30809|373|34|1|176603.81|245718.86|223914.175
38367|1377|100|2|543150.62|910146.7|528393.15
15853|10|90|2|459154.37|993064.13|289794.265
52502|622|26|2|236826.25|690381.0|302803.045
85436|7|68|3|151849.44|594388.98|622291.07
2043|1139|75|1|889220.64|468076.95|207119.615
27322|1814|91|1|512200.22|912424.13|357382.41
62454|966|58|2|450512.98|345214.52|499216.835
54019|1462|93|2|577119.22|351612.19|194244.755
54075|1729|14|3|248959.05|449906.89|30077.71
58222|309|25|3|508358.53|690196.28|767428.105
58407|281|6|3|941117.46|159497.56|476970.115
44600|789|4|3|45011.85|572792.22|619655.235
4749|1390|48|1|186918.94|347842.64|457128.85
27061|54|45|1|845146.84|936965.63|358828.24
95297|1387|41|1|494798.22|174708.02|403260.715
32677|1016|25|2|198396.51|106116.21|350193.975
86450|1673|12|1|217041.26|986434.58|69228.42
297|1221|70|2|299942.23|57503.85|237639.165
4445|897|61|3|88357.68|205688.11|615612.425
83627|130|46|3|180276.33|588094.65|406726.92
61993|368|49|2|863088.17|898758.45|343564.925
66906|1038|46|2|713522.0|787024.43|418969.09
79207|1273|99|1|495770.44|355159.13|315977.995
13207|557|21|1|624133.4|256689.45|690977.065
60538|194|45|2|113334.13|105961.96|15134.595
81096|1357|13|2|20444.04|8402.01|570716.855
59001|940|18|3|423165.74|125429.55|654941.545
58066|1748|85|3|384886.99|500884.48|404367.88
35059|1135|18|3|178960.75|113132.89|381969.43
63424|209|22|3|680303.74|564209.92|523283.355
60797|1528|62|2|43197.76|927103.82|472470.835
68141|867|25|1|48896.22|219007.25|257493.11
57841|1599|46|1|622640.49|333773.0|643275.525
87364|1339|83|3|697773.12|747123.76|768432.655
12838|1308|35|1|156822.8|139938.65|449640.565
92601|649|15|3|7530.8|877514.72|498246.885
24258|129|40|2|226289.76|190388.89|901113.55
84354|858|88|3|1496.76|381937.93|230539.875
37478|229|48|1|791542.06|14126.86|592956.66
95352|1264|98|2|20313.81|45900.41|56461.215
98933|809|53|2|32901.99|253942.7|697615.925
32969|498|98|2|522438.36|361174.54|562948.545
78443|1749|36|3|533636.82|887166.78|666802.01
59260|1608|53|1|776634.67|183654.59|386498.285
38473|1405|2|1|301603.34|162996.28|266828.66
62450|1582|25|2|312304.97|998238.7|429906.08
33583|510|40|3|296776.62|316913.93|704404.16
90107|650|71|3|152058.35|137006.15|836342.865
25456|1826|40|1|501942.51|509713.6|697205.71
35099|20|87|3|191397.12|984377.76|835803.24
2976|116|94|1|398340.84|572883.35|330233.98
13650|1155|5|1|906492.9|936782.52|438040.545
56548|799|71|2|967969.67|888135.38|602073.885
6294|435|20|1|728505.85|167931.16|720603.365
15950|465|62|1|709858.24|775710.23|406863.465
53801|1825|41|2|83872.88|145726.42|760431.505
22238|1208|72|3|296508.84|127128.6|646191.265
22539|155|100|1|243611.22|379436.28|797855.95
77689|422|24|1|83839.32|676861.99|532600.9
42587|1673|62|2|518269.78|925798.87|539204.42
40363|48|13|1|105516.07|197473.91|651507.94
87782|534|90|3|720955.58|423996.78|528879.425
60022|1473|66|1|671769.03|474948.33|265778.695
49821|27|65|2|604528.46|106826.22|324585.65
43214|745|42|2|839361.77|414546.17|707969.83
1506|1226|46|1|40680.39|373451.39|374068.66
52747|825|33|3|336905.37|876110.68|557770.975
24408|1626|14|1|847518.51|490377.77|520803.28
5599|1530|94|3|289262.8|301757.42|492907.825
59586|1088|13|1|707616.78|411238.4|140415.36
47329|1778|32|2|180520.0|258126.66|755182.52
92989|1011|3|3|646446.55|853087.88|298240.46
44081|71|18|1|523012.61|718297.2|534234.85
60638|993|69|2|836661.28|382140.28|504826.505
81926|619|70|3|764290.91|632256.12|300892.555
65933|1366|95|1|806427.14|251170.84|521596.875
34464|922|88|2|96389.42|293759.01|564534.54
43066|1558|99|2|162135.11|819327.61|589582.74
69151|1365|77|1|10709.42|38995.65|520636.2
37038|1174|93|2|885745.76|658856.16|370513.44
50925|520|52|3|524064.83|719444.67|192557.675
16264|654|52|3|115986.61|934793.89|815026.74
25343|680|96|2|616036.57|985819.77|482436.85
23713|1310|91|2|248731.33|779038.65|687448.98
84963|1751|8|2|850607.96|277699.05|588651.93
49879|1285|88|1|394804.42|787990.39|887490.67
22451|174|5|1|342980.89|756838.78|322841.2
26401|885|34|2|73617.64|872834.47|868220.675
51053|1417|71|1|537209.43|505708.9|593165.835
90046|725|94|3|153059.61|440581.75|451598.465
62856|1506|58|2|945124.6|405164.83|685634.73
82249|1551|41|3|520033.39|256433.38|175313.815
99706|1004|38|3|380771.26|905616.68|625508.235
54244|626|78|1|33912.99|391260.05|50677.41
12703|1468|68|2|357192.13|804879.01|848675.925
59463|1649|47|1|200914.56|744245.35|404423.125
68594|1721|72|2|427836.8|56557.28|546875.42
54183|1380|70|1|753141.79|820552.85|309263.205
170|1791|54|2|924682.11|78666.96|547442.63
6510|634|34|1|900958.57|570066.96|473138.555
37268|986|4|3|849572.86|814539.77|595721.215
97145|796|75|1|677006.32|326910.23|916276.62
26178|598|10|3|266185.57|969381.0|780258.885
40660|1115|11|3|587810.52|514498.27|601243.35
77846|219|45|2|369704.7|50310.36|616381.66
57398|1239|19|1|238451.83|367004.59|607318.025
25251|146|10|3|614791.01|481884.75|713667.42
97056|1685|71|1|533533.51|416126.35|677555.105
88759|152|3|3|59717.59|396846.01|639127.78
80111|1194|46|2|517036.89|340360.71|554699.53
17785|351|77|3|190654.11|78056.44|498711.115
71873|1358|13|3|289936.0|877403.81|687301.535
73642|1327|31|3|657527.0|470737.79|574198.055
78456|1367|6|3|480430.03|430574.51|187702.335
47561|1430|45|3|764676.5|140557.39|825517.4
95606|374|91|2|568144.49|17528.32|372143.975
49945|974|24|1|859246.5|874997.13|954917.855
23342|848|89|1|584409.29|377947.17|562282.24
87344|132|12|2|4148.28|369320.97|505237.71
94392|1319|65|2|603889.22|659316.88|333798.33
87069|59|28|1|884030.23|946866.72|397190.785
47444|1112|8|1|108484.47|582676.13|677588.76
69578|169|20|1|577386.97|868499.85|441421.99
34762|1189|77|1|501094.59|776958.16|249257.485
87969|1627|81|3|793211.54|843798.25|139927.15
96420|1474|62|3|83365.93|898611.07|553730.21
59452|1817|80|2|839814.78|58860.69|743630.41
86705|134|85|1|378146.0|606735.6|346295.59
35273|499|65|3|366516.86|649359.33|648710.965
25862|574|68|2|476883.21|876422.95|476262.045
86777|1638|39|1|999223.16|205924.79|378173.79
22971|178|60|3|647588.03|772235.39|444647.845
34212|1054|99|2|477827.21|898625.15|792759.305
32814|197|67|1|566037.01|178396.88|287621.88
47056|1525|64|3|12953.46|536953.39|746295.0
30171|1246|94|1|138414.56|229345.61|413329.89
71743|864|56|3|972842.51|755504.81|323235.425
76724|388|39|1|447890.83|935900.8|927801.535
72148|1539|6|2|391386.97|292194.84|328559.42
5738|657|13|1|36582.75|248640.37|415292.235
3069|413|52|2|91999.74|38122.35|671633.28
7104|1034|92|1|632530.36|647307.59|627841.16
43104|1706|99|3|235476.83|337050.1|281880.415
64988|403|29|3|233636.53|459331.91|35679.54
68670|92|35|1|296406.37|18720.06|708528.875
93768|750|75|2|337395.88|595889.03|660552.49
89526|493|29|2|740676.06|280849.66|704148.985
49517|700|29|2|800263.2|475806.44|65487.4
79416|860|18|2|286286.13|747062.84|795165.66
26933|594|47|3|559107.97|740387.13|244771.52
1979|888|34|1|44287.91|129244.64|443831.255
8195|809|73|2|370356.06|897093.35|616981.175
87947|1699|22|1|636077.14|952492.54|566771.61
12870|904|85|3|334080.31|772406.59|485591.99
12689|831|2|1|852223.11|78985.35|313099.86
46776|1015|29|1|649731.96|522444.53|388994.73
49448|1221|46|1|225962.47|274974.13|711351.035
735|622|59|2|431906.73|673806.97|325093.06
95528|14|76|1|354420.92|523153.77|555261.105
20309|1269|89|2|709387.77|315225.58|820087.735
22168|1739|65|3|783699.64|301300.44|570864.86
83777|565|83|2|445045.12|133101.62|331489.74
98739|583|52|2|220542.46|36357.4|548198.21
72509|169|40|2|158202.05|495524.99|526771.115
51257|447|75|1|621702.49|455146.4|886525.685
99564|304|75|2|2871.01|465555.64|438951.265
2645|505|98|1|991194.94|756404.51|458579.725
94171|633|5|3|748161.78|533664.6|156971.815
70052|869|30|2|467507.39|216537.63|386171.41
872|781|64|1|619474.04|789932.84|375641.17
17823|378|91|3|303401.9|175008.59|747312.15
47353|424|64|2|941606.91|427967.27|408702.79
92396|356|58|1|896074.02|922672.84|557063.955
86454|416|26|3|752916.61|568642.63|213124.245
96854|707|39|3|745590.33|498671.81|839092.72
44658|480|63|1|927485.23|332564.73|781067.585
99876|1410|92|2|29743.26|909763.97|846342.685
22275|1551|35|1|183950.66|318943.74|434131.15
80831|1323|1|2|216764.09|881015.44|407047.35
96602|160|96|2|975447.7|539237.55|592445.37
61147|762|13|3|401861.12|119549.13|563525.29
87150|642|38|3|130439.5|999564.29|698753.04
21525|1466|91|1|734921.21|595726.58|354707.7
66175|1576|69|1|667290.6|212782.67|689556.135
59977|1673|56|3|847596.3|410033.18|725254.66
98702|1228|73|3|116717.18|889854.91|350346.25
32426|1627|37|2|101599.4|391205.32|514243.14
17729|909|90|3|445448.02|188429.5|526931.185
28937|172|8|3|5358.92|396615.87|434401.675
99836|33|4|2|477812.76|273973.38|220314.815
15220|989|55|3|658581.72|785829.33|586304.345
44699|919|51|1|421656.69|248280.42|495789.47
40259|962|6|1|271573.57|860203.88|106822.465
66903|524|3|3|975783.28|208053.09|952539.64
22996|1108|38|2|680804.58|561243.61|471612.35
45627|1801|63|3|429676.93|190017.05|535996.975
63028|189|71|2|209762.78|81916.59|663027.825
49318|1066|81|3|115334.77|458664.41|701975.49
99089|1221|93|1|984832.25|189479.88|272063.81
76806|362|28|2|119075.22|795438.33|693026.375
40617|614|7|3|672202.3|433591.39|652515.68
35284|765|38|2|98584.38|535814.51|669138.695
14531|1301|57|3|335228.64|884183.25|622515.425
99269|192|97|2|386713.77|328724.92|625186.515
92377|116|97|3|940659.39|14582.54|464466.24
19870|1562|48|3|724149.6|822526.76|375978.235
41162|1767|76|3|978692.2|624408.48|467892.495
30270|1543|94|1|553546.51|466205.61|507911.3
70062|1653|69|2|20433.91|146863.59|300726.31
94954|1425|55|3|378361.53|991967.58|547856.685
56034|792|67|3|987430.02|276578.49|446285.5
96641|939|88|1|765378.15|742338.64|688338.86
27330|96|34|1|28178.5|246406.7|532715.615
80580|1407|11|1|677399.46|470658.78|286976.985
19153|126|47|1|48424.68|228768.21|777228.15
33059|157|63|2|578117.67|804094.57|828668.42
24744|525|63|3|566029.01|546730.03|463907.9
77848|1441|97|3|238285.51|456753.53|684043.535
93620|1132|40|2|466553.69|398331.93|226762.765
56534|603|72|2|867504.95|512702.39|615404.6
71929|338|76|2|273671.97|658000.72|418967.85
63603|1103|81|3|771668.52|754653.2|532390.735
48370|61|64|2|538784.52|929494.41|392936.04
34930|1731|7|3|33838.81|302080.24|938621.45
44073|1588|25|2|470061.9|237040.73|678953.94
2723|776|45|3|806442.51|770930.8|944944.28
20961|1040|88|3|375413.85|803947.08|338190.815
68944|295|47|1|869340.13|23593.84|484031.885
11370|1048|1|3|42021.69|759941.04|507769.18
21891|1157|63|2|98840.42|77080.53|621644.39
32938|86|86|3|597536.68|370895.52|704578.695
27390|93|68|3|8971.31|521734.26|745734.72
78045|788|51|3|258932.87|495809.89|347804.165
55587|1283|61|2|910523.41|598252.01|255885.995
25438|103|95|3|670676.53|573448.54|347778.2
19740|556|57|3|728023.33|209810.87|363390.545
26532|217|48|2|487562.66|189190.22|213703.885
33605|1030|38|1|429025.42|40091.11|617635.455
56321|790|22|3|932654.65|965868.79|356836.955
57283|461|12|2|567894.23|547103.62|636988.255
46246|1451|2|1|646088.25|519307.78|556223.315
86145|1784|15|1|167606.92|709677.7|486598.04
49545|1020|19|3|617691.68|123203.02|730552.645
27149|471|48|2|193147.4|879170.83|568237.38
43824|1716|37|2|775656.46|755739.03|332675.67
46250|758|74|3|526851.8|992927.65|522990.85
30496|714|54|1|598205.74|383807.91|571691.05
3520|609|67|3|168413.88|736028.1|923259.61
43270|482|18|1|716406.24|243774.19|519671.47
34553|1199|85|3|486236.03|208184.56|499376.79
35593|315|51|3|370200.52|200874.82|849800.705
79713|659|17|2|466331.47|41791.33|215120.835
23489|1209|84|1|177471.96|64604.86|321666.86
22466|1322|19|2|621655.17|137568.35|515492.04
37173|53|49|2|473037.7|508133.82|53546.505
63204|760|3|1|810691.79|910406.97|569817.395
44565|232|12|2|109862.17|304195.92|399789.665
8385|1594|12|2|164344.31|677074.72|310497.77
59237|1137|34|1|545307.24|897083.37|591204.55
16842|1067|36|2|722646.51|685396.77|461659.905
17987|1537|82|2|374191.71|197391.43|574693.99
61669|1335|47|2|763614.32|345517.31|195383.88
17005|268|89|3|503077.04|772422.37|662938.205
41407|1695|77|3|377368.35|952823.67|755602.385
64448|1399|13|3|707219.02|806249.61|731395.275
33069|355|55|2|841359.69|25134.19|280768.465
13366|1432|83|2|324608.86|339998.39|519186.25
56891|733|17|3|700877.63|295626.92|546811.025
21700|654|87|3|61546.59|20504.17|423970.025
4112|204|35|3|486054.77|370393.27|278908.35
43501|690|88|2|736468.02|417824.62|188573.61
12581|33|37|3|945960.32|496441.05|446608.295
9179|999|21|1|529336.08|484118.17|158982.15
82583|1664|90|3|355757.93|80843.56|437731.385
18181|1678|90|2|519888.66|468039.52|707245.455
37196|1146|20|3|458685.1|764462.15|641785.345
25966|1769|27|1|263171.35|620139.83|447616.9
89476|185|71|1|962059.26|293096.18|212252.0
2755|1268|47|3|476172.59|950777.2|340422.35
53162|1371|49|1|782783.46|448186.44|559106.92
2258|182|74|1|304286.48|829688.5|33915.185
7185|274|10|1|491463.53|37909.39|340238.27
89710|740|7|2|194557.75|628804.71|421995.455
58383|1241|44|3|794922.71|89228.22|659832.385
86665|1028|16|2|369594.88|951529.31|161330.87
97764|973|87|2|228571.3|204771.91|625066.9
77847|1310|75|2|57569.43|80507.48|920216.9
56457|344|38|1|302092.64|593952.75|709112.73
34115|1719|36|1|27386.5|781260.86|557218.365
14811|263|22|3|41837.61|601282.32|582968.73
42956|1642|4|3|593856.45|500483.65|140448.54
88792|740|28|3|484074.67|348531.44|634719.74
68876|366|83|1|860135.43|496611.58|349959.73
655|1578|3|3|623759.92|510914.62|733403.425
47659|108|12|3|971933.45|250871.17|637231.11
22911|115|91|3|751131.78|464176.05|236800.6
20067|280|64|2|218850.44|729889.79|451669.23
34665|812|45|1|163113.39|914683.14|336586.23
50603|1808|73|3|301870.95|754290.07|607103.775
70132|1034|4|3|427331.84|471443.0|302786.44
50974|199|77|1|42662.03|406444.04|349558.445
21956|557|55|2|108414.46|891549.94|678904.93
14087|119|14|1|253303.94|803090.67|322827.98
60374|614|9|2|970052.31|212915.16|411491.625
35921|273|65|3|838563.65|376122.16|556867.56
11035|1358|53|1|441582.23|462352.65|245391.575
75224|1130|3|1|505270.92|36276.57|417733.625
84106|128|94|2|335208.49|372570.89|951647.145
19436|959|50|1|695462.61|956670.75|605877.395
97136|1122|30|3|773657.25|256002.13|847967.815
2956|788|46|3|920802.34|57263.81|321319.395
57035|1681|52|2|25425.78|471604.63|415613.695
13081|1114|3|3|869777.77|203273.55|400164.23
20457|933|82|3|554440.96|102372.07|671821.27
37702|1729|74|2|725172.27|69373.51|260002.905
82962|811|33|2|116668.18|62247.58|95861.375
6237|1134|26|1|265472.46|718967.19|600357.975
85803|409|61|1|228293.72|871389.11|425553.545
84630|1461|12|3|25466.73|387881.59|652722.68
15773|1643|87|2|558873.2|193698.19|396154.095
82189|1718|28|3|928573.79|667870.43|320610.885
97152|1148|13|3|378058.01|637748.25|519770.98
5715|307|55|3|953413.4|112896.37|772192.675
43497|731|84|3|370650.1|106900.87|587239.255
60935|502|77|1|266392.83|370009.66|587423.97
17162|1240|48|1|746998.19|353349.44|624634.0
47098|994|58|2|62537.39|377741.5|859435.895
38296|932|39|3|737336.28|358322.01|517804.665
96989|1514|64|1|824788.87|227075.1|405783.41
49466|1818|68|3|185780.3|998936.9|214808.68
27877|601|86|1|844602.02|477933.99|601882.785
11184|224|47|3|355556.95|329859.38|759456.4
89469|1579|5|2|646227.2|660114.82|157052.455
9669|1018|13|1|9931.69|793914.62|539576.715
39284|368|79|2|744102.73|314475.93|911041.24
41352|330|17|1|514183.07|713938.42|716035.01
19596|551|13|2|101021.25|219291.64|256464.315
86668|118|80|1|276146.48|854161.8|561222.315
64107|470|31|1|589045.64|845974.5|374810.755
56210|939|59|1|594812.44|723761.71|548305.465
23088|1172|44|3|741639.89|438733.34|828844.005
37405|225|2|3|458023.71|457709.58|817482.02
3370|1571|34|2|793748.67|797725.18|70912.38
46775|1345|54|3|906507.18|743268.17|853557.555
40310|1805|99|2|586366.21|655865.39|474553.305
64231|1482|33|2|711530.81|260959.29|151240.52
96075|899|16|3|94398.39|107037.66|308250.955
