interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
87673|96|22|3|13|Email|5
40330|192|31|5|9|Call|2
28139|954|56|1|5|Email|5
72353|1354|36|5|33|Call|2
78893|389|93|5|44|Email|4
20571|1638|10|2|34|Call|5
94959|571|21|2|16|Chat|4
11156|617|74|2|49|Email|3
48939|597|81|5|46|Chat|3
57763|1395|36|4|7|In-Person|1
26460|1666|59|4|49|Email|1
42870|1101|54|5|11|Call|5
69604|506|67|2|25|Chat|3
40358|512|65|3|11|Email|1
37420|521|83|3|8|Email|3
31790|1058|7|4|31|Email|4
71091|284|7|4|33|Chat|4
76575|1659|52|5|18|Call|1
64154|685|35|5|46|In-Person|5
64152|1085|43|4|19|Chat|5
9500|910|83|4|3|Email|4
11608|1226|19|4|27|Email|2
16914|802|70|3|10|In-Person|5
63342|144|27|1|4|Chat|1
99946|156|30|4|32|Email|2
15452|1134|14|5|16|In-Person|1
50334|294|27|4|36|Call|4
13726|1689|47|5|27|Call|4
70265|236|22|2|25|Chat|3
50355|645|97|4|49|Email|2
36931|1809|27|2|25|Chat|5
43519|118|14|1|9|In-Person|1
21464|1500|48|1|4|In-Person|3
93896|177|45|4|4|In-Person|2
91519|1015|28|4|22|Chat|2
94568|939|34|5|26|Chat|4
85754|503|75|4|17|Call|5
98807|1635|3|2|4|Email|3
28190|582|95|1|23|Email|1
97622|1293|63|1|6|Chat|4
89288|1341|100|5|16|Chat|4
67071|1451|75|2|1|Chat|4
36397|1061|4|2|41|In-Person|1
61992|121|4|2|6|Chat|1
7578|1152|49|1|20|Email|5
50296|678|92|2|44|Call|5
52870|402|65|4|33|Call|2
23327|862|26|3|43|Call|4
76128|1028|17|3|1|Chat|5
67239|1269|98|5|37|Call|3
86017|1073|96|1|47|In-Person|3
6654|423|54|3|13|Email|4
84809|853|97|5|50|Chat|2
44990|681|46|5|5|In-Person|5
91177|1498|33|5|6|Email|2
86649|308|84|4|27|Chat|5
39276|754|4|5|20|Email|2
60170|142|5|2|29|Chat|4
442|983|2|3|45|Email|5
443|835|97|4|21|Email|2
51915|407|64|2|29|Call|2
1769|1522|57|2|44|Chat|5
4920|276|21|4|24|Chat|4
81158|1310|2|1|41|Email|1
69002|1683|28|3|10|Chat|2
69007|568|72|2|33|Email|2
30604|621|51|5|43|Chat|1
59997|983|91|2|5|In-Person|2
33869|1450|51|5|1|Email|3
22432|984|10|3|29|Call|1
63880|1219|10|2|11|Email|4
84377|489|72|5|5|In-Person|5
42962|246|26|3|50|In-Person|2
59398|970|54|2|9|Call|4
22549|633|89|4|29|Email|4
99531|1333|51|4|41|Chat|4
80734|691|11|2|36|Call|5
62465|1769|80|2|34|Call|5
40489|1821|89|2|34|Chat|2
75348|472|94|4|18|Chat|2
18321|1375|75|3|26|Chat|2
98894|135|10|5|28|In-Person|3
57177|1458|70|5|43|Chat|5
68414|3|53|5|15|In-Person|5
14247|817|97|5|17|Email|4
4800|1331|59|1|45|Email|3
26616|104|29|1|40|Chat|5
96431|1349|94|1|39|In-Person|5
16230|567|85|4|19|In-Person|2
27035|67|87|1|43|Chat|4
27016|381|11|5|48|Call|5
72719|1336|85|4|42|Chat|3
3550|1697|67|3|29|Email|5
18671|1111|44|4|37|Email|3
52721|160|21|3|42|Email|4
11127|130|33|3|27|Call|3
99498|648|71|1|12|Call|3
16656|655|1|4|3|Call|5
41948|968|74|2|1|In-Person|1
67052|948|27|2|25|In-Person|2
2506|1354|39|1|26|Email|1
66267|407|35|3|15|Email|3
34758|993|98|1|34|Call|3
32665|1435|70|2|25|Call|5
24809|18|25|4|24|Email|5
76179|1088|93|2|31|Call|3
93615|42|44|3|42|Chat|3
31764|824|89|1|33|Email|5
14269|546|63|2|35|In-Person|4
3315|581|61|1|40|Call|4
31256|893|5|3|8|Email|4
34618|16|72|3|11|Call|1
96494|1792|71|3|43|Call|1
74132|217|18|5|23|Email|1
49688|907|64|3|15|Email|3
8585|1662|26|2|32|Email|2
14052|127|50|4|10|In-Person|4
12120|1625|18|2|49|Chat|4
84800|1824|25|2|14|Email|4
14709|30|80|2|46|Email|4
43098|466|77|1|20|In-Person|3
42419|1365|30|2|36|Chat|2
29017|789|77|5|10|In-Person|1
46108|780|78|2|20|Email|2
18790|1418|9|2|30|In-Person|3
40860|1228|80|1|23|In-Person|5
840|194|14|2|8|Email|5
59189|1072|99|5|41|Call|1
84327|1605|41|2|1|In-Person|5
32272|843|79|3|5|Chat|1
58776|1452|74|5|8|In-Person|3
66140|1075|80|1|38|Call|1
85499|1054|53|5|48|Email|2
90599|1129|29|1|24|In-Person|3
46714|1281|9|2|30|In-Person|1
21816|510|96|5|50|Email|4
67795|1475|23|1|49|In-Person|1
91062|815|79|5|18|Call|2
88358|1066|33|1|1|Email|5
54753|976|69|1|44|Chat|1
253|460|71|1|47|Email|4
34857|1098|78|5|19|In-Person|2
57855|1407|32|1|7|In-Person|4
24549|761|25|2|24|Email|2
31818|199|53|3|18|In-Person|3
94740|1093|6|5|26|Chat|3
88863|485|19|1|35|Chat|1
74038|1107|32|3|40|Email|4
80241|1133|23|3|41|Chat|3
96937|1428|84|3|43|In-Person|1
33650|425|56|4|15|Email|4
68637|805|4|2|30|Chat|3
68067|439|86|1|10|Email|3
88039|596|1|3|48|In-Person|2
57696|1061|5|5|14|Email|5
6035|1558|16|5|47|Call|2
25231|1653|2|5|34|Call|2
5097|1366|83|2|46|Call|5
31484|234|18|5|24|In-Person|2
57404|628|6|5|40|Chat|4
53369|94|53|4|1|In-Person|2
56474|1546|25|1|23|Chat|3
43380|644|53|5|35|Chat|5
3889|1161|50|4|18|In-Person|5
95979|796|96|2|2|Call|1
89622|463|8|5|21|Email|1
85051|1594|27|5|33|Call|1
74670|1749|20|4|28|Call|1
86564|1764|92|2|38|Call|5
2525|565|53|1|19|Email|3
55131|435|67|1|19|Call|5
74864|1268|23|2|35|Call|2
79274|1309|28|2|18|Chat|3
64658|1670|2|5|40|Call|3
74846|1656|97|2|4|Call|4
23604|29|54|5|29|Call|2
54299|1722|63|4|31|In-Person|5
3509|1413|56|1|15|In-Person|5
25637|446|68|4|28|Email|4
70351|942|76|1|15|In-Person|3
57143|1358|42|5|29|Call|3
95950|747|21|2|40|Call|3
83462|797|7|2|50|Email|2
35256|123|50|3|9|Chat|3
51871|1824|79|3|21|Call|5
88024|1744|99|2|15|In-Person|1
12131|140|12|5|25|Email|1
47302|1034|24|1|30|Email|3
6709|1214|49|5|36|Email|1
69326|523|45|2|31|Email|3
26948|714|53|1|34|Call|5
27916|226|88|2|35|Chat|4
53051|1109|30|4|50|Email|4
14884|540|84|2|41|Call|1
38587|10|97|4|4|Call|2
9079|1608|92|2|32|Email|5
69074|1132|87|5|40|Chat|5
48019|1506|17|4|42|Email|5
60990|1522|87|3|9|Chat|1
56535|1016|42|1|37|Chat|4
27096|1419|15|2|36|Chat|5
8449|1718|39|1|13|Chat|5
68369|684|62|5|34|Call|4
82959|881|11|5|12|Call|5
12639|1707|58|5|3|Email|2
71647|80|93|2|1|Email|1
39167|392|44|3|46|Call|1
78627|1545|64|3|3|Call|3
86770|622|24|4|46|Call|3
7394|1634|69|2|47|Email|4
41034|904|5|1|3|Email|5
62132|299|7|5|23|In-Person|3
58762|936|39|1|32|In-Person|1
17861|599|2|4|6|In-Person|4
49776|922|7|3|35|Call|3
1450|1009|89|2|39|Email|4
11209|1663|86|4|9|Email|5
67019|672|19|4|7|In-Person|4
71502|1546|75|3|36|Call|1
63824|510|82|1|16|Call|3
31517|739|71|4|17|Chat|5
31320|770|62|3|46|Email|5
14661|833|68|4|28|Email|1
25840|285|96|2|36|Call|2
88090|1423|47|2|9|Email|2
96942|1665|92|1|15|In-Person|1
71127|730|86|2|50|Email|1
92592|565|44|1|40|Chat|2
44726|678|36|2|3|In-Person|1
38016|1450|94|2|30|In-Person|3
77469|637|89|3|5|Email|2
75139|702|34|2|32|Call|3
54538|1166|63|5|4|Email|2
71522|1149|60|4|43|In-Person|4
92736|231|13|2|15|Chat|2
32527|695|5|2|22|Chat|5
65753|611|64|3|5|In-Person|4
83525|707|17|2|22|Chat|3
29267|311|85|3|25|In-Person|2
98851|1456|80|5|47|Call|3
83016|398|13|2|6|Call|4
30139|1220|7|1|12|In-Person|1
54872|96|6|1|40|Call|2
34874|636|65|3|40|Call|2
24373|763|86|3|25|Email|4
68480|162|46|1|43|Call|5
88347|102|24|2|28|In-Person|1
12650|1162|91|1|36|Email|5
51315|1515|67|2|2|Email|2
60433|1763|78|1|43|Email|1
3253|1416|92|3|49|Chat|2
12313|584|59|5|47|In-Person|4
42978|1030|79|4|45|Email|5
90730|1073|94|4|6|In-Person|4
26387|680|12|2|13|Chat|1
5002|1133|22|4|17|Email|3
94435|324|44|4|45|Chat|4
57888|1742|46|2|33|In-Person|4
51964|1798|69|4|25|Chat|3
29744|931|95|3|37|Call|4
85414|1234|86|5|43|Chat|2
34790|389|36|4|44|Email|4
81068|117|57|4|39|Chat|3
85432|749|76|5|47|Chat|5
58643|729|49|5|32|Chat|5
97486|1044|67|1|21|In-Person|2
47466|80|3|3|10|Call|4
59759|768|78|4|28|In-Person|1
78692|426|22|4|4|Call|3
93693|1740|58|1|41|Email|5
88279|346|52|5|43|Call|4
73281|1787|4|3|9|In-Person|1
78378|221|9|5|34|Chat|5
40751|1334|12|3|26|Email|3
11443|1395|76|4|50|Email|4
33237|578|40|1|11|Email|3
42224|1317|13|1|8|Call|2
42150|193|66|2|44|Call|5
10909|728|30|4|6|Chat|5
69535|1160|93|3|18|Chat|3
29346|1621|24|3|23|Call|1
84713|253|8|1|27|Email|4
92921|435|65|5|25|Chat|4
2623|1202|73|3|50|Chat|1
62268|596|39|2|16|In-Person|3
33326|1031|88|5|13|Call|4
59773|359|72|2|41|Email|2
64520|1622|73|3|43|Chat|4
41380|551|45|5|4|In-Person|5
18292|1132|93|1|34|In-Person|5
94756|559|33|5|48|In-Person|5
88236|649|68|3|9|Call|1
92402|106|80|3|38|Chat|3
58515|622|5|5|8|In-Person|1
56720|745|19|5|36|Chat|5
78513|221|2|5|21|Chat|5
53837|1009|49|1|48|In-Person|4
58790|1295|28|2|38|Call|1
87795|1035|53|4|19|Email|2
71586|683|9|2|34|Chat|4
93875|737|51|5|6|In-Person|2
64979|1358|9|3|13|Call|1
65015|1053|2|3|12|In-Person|4
96792|759|56|4|33|In-Person|3
76104|1606|66|3|12|In-Person|5
89962|1327|36|1|22|In-Person|5
37481|1186|25|3|42|In-Person|1
58650|197|82|5|10|Call|2
71442|692|17|2|18|Call|2
57935|1272|30|3|47|Chat|5
7213|1072|90|1|50|Call|5
58725|1141|85|1|14|Email|2
13018|1142|86|5|30|Email|5
38796|354|88|3|24|Chat|4
63355|893|72|5|24|Email|5
80159|1512|55|1|44|Call|5
69245|1771|29|1|2|Chat|5
97019|341|98|2|47|Chat|2
35526|587|73|1|49|Call|2
84701|1651|60|1|49|Chat|4
88827|1410|90|5|9|Email|5
25140|316|66|2|33|Call|4
85112|1253|7|4|3|Call|1
62551|888|54|1|37|Chat|3
56554|365|32|2|45|Call|2
84147|1277|14|1|48|In-Person|2
48147|105|92|4|20|Email|3
36466|655|40|4|45|Call|1
28851|896|35|3|20|Chat|1
11607|875|1|4|19|Call|3
49573|738|16|1|31|Chat|4
77342|928|46|4|9|Email|1
21251|1536|80|3|1|Chat|4
55263|1216|90|5|12|Call|1
65790|91|74|3|17|Call|1
1824|1706|46|5|36|In-Person|5
29060|214|44|5|19|Call|2
32830|1354|7|4|9|In-Person|5
85433|441|80|3|10|In-Person|4
40122|593|95|3|6|Email|3
11602|8|6|5|42|Email|3
79181|1251|43|3|8|Call|3
93667|641|27|2|43|Call|1
13863|264|96|4|41|In-Person|1
23375|1005|44|1|48|Chat|2
43816|1026|100|2|9|Chat|5
77957|1357|43|1|38|Call|4
10994|1280|38|4|16|In-Person|2
32549|1728|33|3|22|Call|1
20613|733|8|3|23|In-Person|1
83969|1701|76|4|47|Email|1
76865|1161|20|5|37|Call|1
1375|1618|13|1|3|In-Person|2
18022|548|18|3|47|In-Person|5
21828|1175|30|1|46|In-Person|2
56115|1527|47|4|19|In-Person|2
24630|34|81|4|9|Chat|4
44732|873|92|3|37|Email|5
53828|235|74|1|48|Email|2
65738|1772|20|2|35|Chat|2
60023|1044|4|2|6|In-Person|5
23907|530|14|3|29|Email|2
15689|299|98|3|44|Chat|5
76586|675|70|3|22|Chat|1
11016|606|82|4|5|In-Person|3
1805|765|66|5|11|Call|3
63989|283|22|1|45|Chat|5
97579|597|28|5|40|Email|1
16698|16|45|4|26|Call|3
5546|1262|57|2|42|Chat|2
27290|471|12|3|14|In-Person|5
12364|258|54|5|6|In-Person|1
3941|1544|17|1|22|Email|1
46343|661|47|5|33|Email|1
8312|1780|2|3|45|Call|2
82446|205|47|4|18|Email|2
40311|736|69|2|33|Chat|2
78344|423|4|2|17|Email|1
80468|1564|54|3|24|In-Person|3
49491|1565|97|3|4|Call|1
86092|1816|71|2|35|Chat|3
3947|163|27|5|50|In-Person|5
40558|1282|56|3|48|Email|3
55573|37|56|4|40|Chat|2
53939|119|83|3|35|Chat|3
44439|17|71|3|42|In-Person|5
6944|1295|50|2|4|Chat|5
63387|745|7|4|22|In-Person|5
51417|863|88|5|19|Chat|2
68268|1693|15|2|28|In-Person|2
56511|1257|69|2|27|Email|3
54321|587|57|3|42|Chat|1
29142|1232|76|3|15|Call|5
74872|546|71|3|22|Chat|4
60660|662|58|4|6|Email|5
62473|569|35|5|18|Call|1
40136|18|43|2|34|Email|1
36404|61|49|1|29|Email|5
35842|541|63|2|13|Email|1
92674|1668|38|2|31|Call|1
56154|983|93|1|21|Email|4
10812|814|11|5|50|Chat|2
91068|1540|16|1|20|Chat|4
27888|1498|39|5|6|In-Person|1
14066|1708|85|4|37|In-Person|1
65672|840|57|5|4|Call|4
46557|1311|95|1|22|Chat|3
98264|1131|69|5|21|Email|2
78959|485|38|5|16|In-Person|3
26566|1821|80|4|22|In-Person|2
11434|283|77|5|47|Call|2
98973|663|80|4|45|In-Person|2
9617|302|34|4|5|Chat|3
30759|439|36|4|28|Chat|5
69117|587|52|5|27|Call|5
72566|186|81|5|1|Call|5
68232|269|91|5|45|In-Person|2
8486|160|17|2|16|Call|1
59615|500|56|4|33|In-Person|1
15569|84|62|5|13|In-Person|5
32136|787|34|4|48|Chat|1
18812|622|9|3|35|Chat|2
59351|8|100|1|30|Call|1
71252|755|63|5|35|Call|1
4123|971|99|5|36|Call|4
25159|1314|71|2|47|Call|4
74239|680|5|1|44|Email|2
68964|703|41|5|6|In-Person|5
78466|245|52|5|49|Email|2
93291|1090|45|5|32|Chat|3
93153|1445|99|5|14|Email|1
27710|30|64|1|27|In-Person|1
22496|302|55|3|10|Call|4
14536|1618|88|5|21|Chat|5
3646|382|20|5|48|Call|5
76914|569|87|2|41|Call|2
18232|1089|1|4|31|Email|3
18945|1122|89|1|29|Email|3
27514|1110|33|5|1|In-Person|5
16675|1320|76|1|16|Chat|2
47587|1813|64|3|41|Chat|3
15649|1463|71|2|27|Email|1
83770|255|85|4|35|Chat|5
86882|1070|63|4|1|Email|5
8220|58|26|5|44|Chat|5
19128|703|97|1|44|Call|3
13596|486|82|4|21|Chat|1
78628|539|58|2|22|Email|1
30922|1261|10|1|15|In-Person|1
82602|335|12|3|24|Call|3
98298|727|46|2|30|In-Person|4
32940|238|8|2|47|Email|4
99331|310|65|2|25|In-Person|2
63476|419|31|4|8|In-Person|3
68701|1105|73|1|8|Chat|5
95759|1005|88|5|21|Call|3
88931|925|71|3|38|Email|5
87130|1346|92|5|41|Chat|4
66818|872|25|4|30|In-Person|5
21210|1431|19|2|48|Email|4
16068|364|62|5|26|Email|2
72822|241|33|3|6|Chat|2
73926|1231|50|5|15|Chat|5
10094|1099|29|4|44|Chat|5
40992|170|71|2|22|Call|1
90279|1423|95|5|18|Call|3
22033|218|7|4|43|Call|5
89849|90|63|1|26|In-Person|5
46903|1212|85|1|36|Chat|1
14434|486|76|2|43|Chat|5
57104|1805|60|2|3|Call|5
96979|765|65|3|10|Call|2
76669|730|12|3|18|Email|2
41843|1355|43|4|6|Chat|3
59401|652|65|4|11|In-Person|2
88873|59|29|2|49|Email|5
29158|879|65|1|41|Email|4
33152|30|29|5|37|Call|4
14317|687|31|4|5|Call|2
8693|633|12|5|37|Call|5
33216|1783|12|2|5|In-Person|5
43179|338|94|4|5|Chat|3
14494|1348|57|1|46|Call|2
78975|1599|34|4|47|Chat|5
46327|1817|79|4|46|Email|2
40800|246|77|4|50|Chat|5
78804|694|25|2|30|Email|3
39929|1706|51|1|18|Email|1
86135|12|31|1|30|Chat|2
8973|985|84|2|40|Chat|3
73598|1166|36|2|38|In-Person|3
82637|63|60|5|48|Chat|3
18666|1029|2|1|5|Call|3
40086|1628|28|5|30|In-Person|5
87635|628|32|1|11|Call|1
97576|1592|17|2|17|Email|5
82692|1430|19|4|34|Call|1
9325|1558|82|2|40|Email|2
97080|691|84|5|28|In-Person|1
94160|1665|33|1|40|Chat|1
3188|1408|55|1|22|Chat|1
78218|667|29|3|38|Email|3
24928|1737|54|1|11|Chat|1
11185|573|55|2|45|In-Person|4
14936|722|56|4|13|Chat|2
14509|629|53|3|29|Chat|4
47677|318|65|4|6|Email|3
12665|531|13|3|14|Email|1
89459|1330|28|4|31|In-Person|4
1077|1055|64|3|18|In-Person|3
19032|396|27|3|35|Email|3
21141|790|30|2|9|In-Person|1
46135|453|42|4|41|Email|3
25565|576|39|2|7|Email|4
12724|123|81|3|16|Call|1
72674|1084|80|5|42|Call|1
68368|1492|60|1|43|Call|5
66566|875|25|5|1|Chat|2
70416|1006|5|5|24|Email|5
62543|878|48|3|35|Call|1
89268|1019|28|3|44|Chat|4
24353|252|15|2|13|Chat|3
38719|899|8|1|50|In-Person|4
53805|1810|7|5|10|In-Person|2
34316|1057|3|1|26|Chat|4
93491|689|70|2|35|Call|1
193|1331|20|1|14|Email|4
27652|839|42|3|33|Call|2
85611|1583|82|3|17|Chat|4
27974|1060|40|2|18|Chat|1
33469|1155|39|1|6|Call|1
64306|686|91|4|3|Email|3
13258|1099|5|2|10|Email|1
40417|1616|78|3|43|Chat|5
68635|1139|25|2|30|Call|2
91986|887|36|2|17|Email|4
45336|1573|79|5|31|Chat|3
10084|221|35|1|41|Call|5
97032|531|35|4|22|Email|2
72264|577|7|2|35|Chat|2
20028|239|76|1|40|In-Person|2
83952|1794|19|5|26|Call|5
30433|128|58|3|7|Chat|3
47759|1071|95|4|33|Call|5
83576|1232|60|2|37|In-Person|4
63507|956|75|3|18|Chat|3
70966|135|68|2|7|Call|1
63023|1769|7|5|8|Chat|5
28996|226|46|4|24|Chat|1
81337|1530|24|2|45|Call|3
45116|1788|96|3|30|In-Person|5
18287|284|19|3|16|Email|4
1164|682|80|1|7|In-Person|1
69649|670|34|4|21|Chat|3
88254|940|6|3|14|Email|1
41012|1015|62|4|21|Email|1
25572|229|92|1|35|Email|5
44580|330|7|2|49|Call|4
49329|1102|56|3|30|In-Person|3
4936|1666|66|1|4|Call|1
25072|257|31|2|43|Email|5
76542|163|53|2|5|In-Person|1
87094|439|44|3|39|Chat|3
49642|1056|63|2|15|Email|4
79438|1281|85|3|50|Email|1
11133|1455|9|4|19|Email|4
93702|1362|16|2|23|In-Person|2
70158|1078|88|2|33|In-Person|5
15871|537|28|2|45|Call|3
73004|496|80|4|33|Chat|2
92743|131|88|2|33|Email|1
94348|771|58|3|43|Call|4
91579|461|5|2|31|Email|1
28306|1060|30|2|46|Chat|5
32127|976|74|5|25|Chat|5
89675|286|90|1|24|Email|3
96867|710|13|1|28|Chat|1
88703|138|35|1|49|Call|4
32919|1411|51|3|18|Email|1
84863|524|21|1|33|In-Person|2
1878|1661|40|4|20|Email|2
36564|354|21|3|50|In-Person|5
44148|827|59|3|48|In-Person|3
17292|1620|1|3|11|Chat|5
38183|1550|15|2|3|In-Person|2
47826|1323|91|2|6|Email|5
51489|509|50|2|47|Call|1
59301|205|83|4|4|In-Person|5
2811|1785|94|3|36|Email|5
64938|1516|28|1|43|Email|3
26110|1729|7|3|4|Chat|4
31605|1109|71|3|38|Call|3
21965|1459|87|3|16|Email|3
11865|553|2|3|50|Email|2
35662|717|69|5|50|Call|5
31705|1426|30|1|29|Chat|4
37157|26|56|2|37|Email|1
95650|1194|89|2|15|Email|2
29144|1259|15|5|50|Email|1
36280|802|78|3|3|Chat|2
80105|259|55|2|34|Email|1
31719|265|100|5|1|Chat|3
64375|24|62|5|39|Email|2
83244|1002|31|5|12|Chat|2
13553|147|89|3|20|Chat|5
17510|917|81|5|12|Call|3
86008|1208|33|4|45|In-Person|4
35600|1021|4|5|34|Call|4
6708|793|95|3|12|Email|4
19878|1307|60|4|33|Chat|4
18845|378|64|5|13|Email|5
30616|303|31|4|44|Call|3
543|376|82|2|49|Call|2
85900|1096|49|3|44|Email|3
22849|1434|61|3|49|Chat|5
92969|191|59|3|11|Chat|3
64494|662|53|5|37|Call|2
31061|1499|23|1|13|In-Person|3
88524|1288|9|1|21|Email|3
75091|1778|32|5|23|In-Person|5
20427|72|81|2|13|Call|1
70763|1486|65|1|46|Chat|4
9844|1603|18|5|37|Call|3
46781|620|28|3|49|In-Person|3
70177|490|72|5|36|Email|5
74870|1751|72|4|11|Call|3
37205|1354|36|5|7|Chat|5
94619|66|23|2|34|Chat|3
54419|1069|26|3|33|Email|5
72077|150|25|5|10|Call|1
4650|740|51|2|16|Call|4
21153|1792|57|2|37|In-Person|5
75071|957|94|2|23|Call|3
16772|1436|99|2|21|Email|4
66247|1708|12|2|23|In-Person|4
74025|915|73|4|35|Chat|5
20288|1821|30|4|23|Chat|3
16510|1514|59|2|42|Call|5
11888|372|52|2|46|Email|2
49410|662|9|1|45|In-Person|1
80379|28|27|2|25|In-Person|1
96033|1315|78|1|2|In-Person|3
76803|520|92|5|1|Chat|5
18179|1224|96|3|5|Call|1
45645|101|65|5|23|Email|4
74819|32|97|5|13|In-Person|3
3586|826|54|5|29|Email|1
85178|668|67|5|17|In-Person|3
76078|1795|64|2|13|In-Person|4
44987|73|34|1|42|Call|4
81155|1311|26|1|49|Email|4
3074|119|97|3|33|In-Person|2
56659|943|8|2|28|Chat|2
55112|1571|1|2|22|Email|3
60910|109|72|3|19|In-Person|4
90606|1355|43|4|38|In-Person|2
6853|1169|97|5|12|In-Person|1
83974|426|1|1|22|Email|2
26394|905|82|1|6|Email|3
89706|674|60|1|28|Chat|2
4923|726|7|3|29|Email|2
64999|450|79|1|42|Call|5
78938|1567|21|5|25|Call|2
87385|1651|5|4|20|Call|1
27263|1204|25|2|27|Chat|5
80591|455|30|1|12|Chat|3
57507|863|92|5|14|In-Person|5
23321|258|89|5|41|In-Person|1
84357|908|76|5|23|Email|2
75801|1737|66|5|23|Call|2
49342|1017|47|3|5|Call|4
96101|979|76|5|16|Chat|3
32291|1211|100|3|27|Call|2
13610|565|37|4|46|Call|5
72083|1707|76|3|40|In-Person|2
74308|111|47|2|36|Email|3
8626|987|89|1|27|Email|3
9180|371|93|4|27|In-Person|2
30856|407|49|2|29|In-Person|3
74476|152|70|4|37|In-Person|1
13354|188|28|4|27|Call|4
85081|1648|90|2|42|In-Person|2
26362|1220|68|4|30|Call|3
97626|571|32|1|20|Email|2
39861|198|68|1|39|In-Person|5
10682|1624|27|3|18|In-Person|5
41041|381|92|5|29|Call|5
31908|1761|64|5|32|Call|3
4558|1043|17|5|47|In-Person|5
16897|586|86|3|17|In-Person|1
69970|795|74|5|6|Chat|4
23735|1469|26|3|10|Chat|1
70331|1575|93|5|7|Call|4
8894|1596|63|1|6|Email|5
79743|610|69|4|11|Chat|5
4150|747|44|1|6|Email|4
22330|298|30|5|36|Chat|1
83009|1477|41|5|39|Chat|5
57684|1750|1|2|45|Email|5
69687|786|1|4|43|Call|2
17590|1095|64|4|29|Call|2
43836|441|14|2|17|Chat|3
55570|1733|5|5|4|Call|3
98659|239|26|5|35|Email|3
72334|1306|87|5|28|Email|5
42332|1168|68|4|22|Call|5
29298|1609|2|2|15|Email|5
19992|1030|73|1|12|Email|5
47143|838|80|3|28|Chat|4
74544|1177|86|1|40|In-Person|3
10872|1506|47|5|48|In-Person|5
84209|1007|91|1|50|Email|5
8940|243|9|4|20|In-Person|3
65495|755|39|1|18|Call|1
47544|935|100|2|5|In-Person|5
24323|287|88|1|5|Chat|1
68690|1577|15|1|3|Email|5
63569|1497|55|5|50|Call|3
89935|460|16|3|1|Chat|4
47264|869|78|5|9|Chat|3
50643|957|8|1|35|Email|2
15063|1073|56|1|48|Email|3
39902|799|80|1|37|Chat|5
6471|1561|70|1|24|Email|4
41675|1381|50|4|20|Email|5
9804|963|32|1|37|Email|1
97820|512|94|1|3|In-Person|1
97132|1675|72|2|39|In-Person|4
9260|176|9|2|24|In-Person|3
49565|403|21|1|26|Call|1
87354|5|33|2|22|Call|5
808|1149|11|1|43|Call|3
65660|480|87|5|26|Call|4
46962|680|8|1|42|Chat|5
55064|1653|37|5|30|Email|2
31257|312|63|4|5|In-Person|2
31128|646|55|5|9|Call|1
864|1712|66|5|3|Email|1
86716|25|20|3|8|In-Person|5
35229|211|28|4|27|Chat|4
94975|69|63|2|45|Email|3
89984|840|2|5|29|Chat|4
89195|1327|33|1|47|Email|2
32432|291|60|1|38|Chat|2
82400|1395|48|2|3|Email|1
16901|773|29|3|43|Email|3
31377|850|4|2|27|Chat|4
88108|542|82|5|22|Email|5
88005|116|94|3|20|Email|4
159|1743|80|1|11|Email|3
9542|606|99|3|16|Email|2
3474|1168|70|3|48|Email|2
26768|1472|30|3|10|Chat|3
28099|1418|100|3|18|In-Person|1
3374|1142|49|4|38|Chat|3
60647|103|44|1|34|Call|3
80859|577|87|2|18|Chat|4
51515|552|99|3|38|Call|1
7346|1705|5|2|9|Email|4
18966|117|59|2|32|Email|1
35846|34|100|5|37|In-Person|3
44822|806|51|2|42|Email|3
21536|304|12|1|39|Email|3
20630|500|100|1|31|In-Person|2
59236|532|30|5|19|In-Person|3
5270|711|43|5|42|In-Person|2
84898|871|69|5|37|In-Person|5
39300|1153|9|4|19|Chat|4
89076|813|96|2|37|In-Person|3
72268|100|79|1|48|Email|2
44653|860|2|5|17|Call|2
94779|650|60|3|17|In-Person|2
66189|1741|55|2|35|In-Person|2
41149|833|18|4|46|Email|5
10962|956|90|4|42|Email|2
64253|1429|29|3|18|Call|4
15478|376|62|1|8|Call|2
13494|990|55|4|50|Email|3
72113|1108|4|4|38|Email|4
56226|741|46|2|33|Chat|2
18325|1230|40|3|2|In-Person|4
18193|1179|3|5|39|Chat|2
86532|283|2|4|19|Call|1
30199|1576|79|2|17|In-Person|4
40070|792|73|5|7|Call|4
50991|1562|37|2|32|In-Person|2
23328|695|56|3|2|Call|4
21939|538|35|5|13|In-Person|2
28187|830|31|1|19|Chat|5
3311|1526|6|4|38|Call|3
71678|1240|73|2|10|Call|1
96493|1340|62|2|48|Email|1
56327|524|71|2|43|In-Person|4
43364|846|74|4|12|In-Person|2
77685|1748|39|4|31|Call|5
8575|1781|11|2|14|In-Person|5
91454|1736|5|4|22|Chat|4
70737|138|62|1|2|Call|4
30344|1658|32|2|27|In-Person|5
13872|923|59|1|38|In-Person|2
94389|790|88|3|11|Chat|4
22169|267|100|3|50|Email|5
60228|775|47|3|23|In-Person|2
90102|1265|83|4|5|In-Person|2
75706|1110|27|1|46|Email|2
13106|308|5|5|45|Chat|5
86842|1360|31|5|4|In-Person|4
62940|650|73|3|49|Chat|5
51913|636|2|3|26|Chat|1
51779|866|16|4|42|Call|2
14967|1702|82|4|26|Email|5
49285|831|90|5|5|Email|3
17782|520|65|3|4|Email|5
88664|807|85|3|49|Chat|4
96787|1180|85|2|37|In-Person|3
